node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.80025,199.750325,0.0,1.997113
1,7,99999.840193,159.806914,0.0,1.37949
1,16,99999.76029,239.71037,0.0,1.108885
2,4,99999.76022,239.780201,0.0,86.039782
2,7,99999.800183,199.816835,0.0,1.395106
2,12,99999.76022,239.780201,0.0,1.313329
2,13,99999.800191,199.808517,0.0,1.654267
2,18,24999.800183,199.816835,0.0,1.459241
2,23,24999.800183,199.816835,0.0,1.26195
3,10,99999.8002,199.8002,0.0,0.836849
3,11,24999.76023,239.770221,0.0,2.18606
3,14,1549.8002,199.8002,0.0,2.523899
3,21,99999.800191,199.808517,0.0,1.495242
4,16,99999.800183,199.816835,0.0,0.326633
5,8,24999.840153,159.846814,0.0,0.968099
5,16,24999.76022,239.780201,0.0,1.110196
6,7,1549.84016,159.840161,0.0,1.031399
6,19,1549.800266,199.733701,0.0,2.343059
7,17,99999.800183,199.816835,0.0,1.169443
7,19,24999.80025,199.750334,0.0,2.084136
7,21,99999.840147,159.853468,0.0,0.535011
8,9,24999.800191,199.808517,0.0,1.988292
9,15,24999.800191,199.808517,0.0,2.053022
9,16,99999.800183,199.816835,0.0,0.019312
10,11,24999.76023,239.770221,0.0,0.692725
10,12,99999.84016,159.840161,0.0,0.890017
10,16,99999.76023,239.770221,0.0,0.0
10,17,99999.84016,159.840161,0.0,1.540542
12,22,99999.840147,159.853468,0.0,1.093507
13,14,1549.8002,199.8002,0.0,1.144171
13,17,99999.840147,159.853468,0.0,1.164913
13,19,24999.80025,199.750334,0.0,1.848698
15,20,24999.84016,159.84016,0.0,1.147747
17,20,99999.840153,159.846814,0.0,1.1518
17,23,24999.840147,159.853468,0.0,0.963449
18,21,24999.840147,159.853468,0.0,1.739144
20,22,24999.840153,159.846814,0.0,1.626968
