node1,node2,free_bw,used_bw,pkloss,delay
1,3,95415.474266,4584525.733928,0.000173,1.708388
1,7,99961.601586,38398.413559,0.0,0.311852
1,16,99153.227632,846772.367628,0.000158,1.561642
2,4,62752.668661,37247331.338501,0.000441,2.002954
2,7,71386.203935,28613796.064757,0.0,1.532078
2,12,79015.303447,20984696.552546,0.001151,2.818227
2,13,99564.360202,435639.797547,0.0,0.90301
2,18,22312.885961,2687114.03938,0.0,1.313567
2,23,23548.059284,1451940.71607,0.001836,2.100945
3,10,98660.585885,1339414.114514,0.0,2.771854
3,11,12839.456078,12160543.921898,0.000405,70.776582
3,14,0.0,3100479.360852,0.0,2014.283538
3,21,80697.86627,19302133.729667,0.000169,3.074408
4,16,70758.868744,29241131.256005,0.0,1.152277
5,8,24763.235261,236764.739163,0.0,0.068784
5,16,14910.76348,10089236.519575,0.000485,0.903368
6,7,1366.28594,183714.060152,0.0,1.133204
6,19,1519.040205,30959.795488,0.0,0.442863
7,17,84199.734246,15800265.754239,0.000151,0.616431
7,19,24132.407967,867592.032686,0.0,1.405597
7,21,81176.898025,18823101.974725,0.000298,2.531171
8,9,16921.071354,8078928.64631,0.000364,2.649307
9,15,23664.757793,1335242.206617,0.001152,0.0
9,16,79481.02781,20518972.189841,9e-05,1.066446
10,11,24661.440333,338559.666767,0.0,0.187755
10,12,99189.857175,810142.825017,0.0,1.99306
10,16,99224.351354,775648.646102,0.0,1.961708
10,17,99590.989983,409010.01662,0.0,1.410604
12,22,97911.295664,2088704.335525,0.000123,0.224233
13,14,0.0,2658888.054201,0.0,516.997933
13,17,99047.768859,952231.141326,0.001304,0.131488
13,19,24610.587389,389412.61057,0.0,2.329946
15,20,23500.50107,1499498.929591,0.000329,1.398802
17,20,97722.758513,2277241.486646,0.001741,3.005147
17,23,23562.154871,1437845.129059,0.00148,1.153231
18,21,23819.658277,1180341.72342,0.0,1.865745
20,22,24528.138471,471861.5295,0.000139,1.484632
