node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.800399,199.600798,0.0,0.76139
1,7,99999.800399,199.600798,0.0,1.025558
1,16,99999.800441,199.559315,0.0,0.967979
2,4,99999.800432,199.567609,0.0,0.738382
2,7,99999.800432,199.567609,0.0,0.781655
2,12,99999.800441,199.559315,0.0,0.637412
2,13,99999.800466,199.534421,0.0,1.226783
2,18,24999.800432,199.567609,0.0,0.828981
2,23,24999.800441,199.559315,0.0,1.982212
3,10,99999.800391,199.609099,0.0,1.262665
3,11,24999.800441,199.559315,0.0,1.958728
3,14,1549.800391,199.609099,0.0,0.782847
3,21,99999.800432,199.567609,0.0,1.354098
4,16,99999.800441,199.559315,0.0,1.359224
5,8,24999.800399,199.600798,0.0,1.367331
5,16,24999.800441,199.559315,0.0,0.535965
6,7,1549.793746,206.254158,0.0,1.492381
6,19,1549.800391,199.609099,0.0,1.508594
7,17,99999.753877,246.123155,0.0,1.59061
7,19,24999.800391,199.609099,0.0,1.230121
7,21,99999.800432,199.567609,0.0,1.336932
8,9,24999.800441,199.559315,0.0,1.155257
9,15,24999.800441,199.559315,0.0,1.860976
9,16,99999.800482,199.517832,0.0,1.169562
10,11,24999.753867,246.133393,0.0,2.083063
10,12,99999.800391,199.609099,0.0,0.619769
10,16,99999.800432,199.567616,0.0,3.043771
10,17,99999.800432,199.567616,0.0,1.542568
12,22,99999.800408,199.592499,0.0,0.596285
13,14,1549.800416,199.584205,0.0,1.65379
13,17,99999.800466,199.534421,0.0,1.537681
13,19,24999.800416,199.584205,0.0,1.839876
15,20,24999.800424,199.57591,0.0,0.261068
17,20,99999.800474,199.526126,0.0,0.827909
17,23,24999.800441,199.559315,0.0,1.861453
18,21,24999.800432,199.567609,0.0,1.894474
20,22,24999.800441,199.55931,0.0,1.199961
