node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.800316,199.683834,0.0,1.099944
1,7,99999.800316,199.683834,0.0,0.758529
1,16,99999.840253,159.747067,0.0,1.946926
2,4,99999.800316,199.683834,0.0,1.305819
2,7,99999.800316,199.683834,0.0,1.394272
2,12,99999.800308,199.692142,0.0,1.37639
2,13,99999.800316,199.683834,0.0,9.278536
2,18,24999.800316,199.683834,0.0,1.339674
2,23,24999.800316,199.683834,0.0,1.648664
3,10,99999.800316,199.683834,0.0,1.30403
3,11,24999.800316,199.683834,0.0,1.061916
3,14,1549.840253,159.747067,0.0,1.037478
3,21,99999.800316,199.683834,0.0,0.970721
4,16,99999.800316,199.683834,0.0,0.527024
5,8,24999.840253,159.747067,0.0,1.069903
5,16,24999.800316,199.683834,0.0,0.725865
6,7,1549.800316,199.683834,0.0,1.293063
6,19,1549.840253,159.747067,0.0,1.478553
7,17,99999.800316,199.683834,0.0,1.591563
7,19,24999.840253,159.747067,0.0,1.264095
7,21,99999.800316,199.683834,0.0,0.669599
8,9,24999.840253,159.747067,0.0,1.251936
9,15,24999.800316,199.683834,0.0,1.122713
9,16,99999.840253,159.747067,0.0,0.924706
10,11,24999.800316,199.683834,0.0,1.072645
10,12,99999.840246,159.753713,0.0,0.307798
10,16,99999.800316,199.683834,0.0,1.812816
10,17,99999.800316,199.683834,0.0,1.22571
12,22,99999.800308,199.692142,0.0,1.779556
13,14,1549.800316,199.683834,0.0,0.91517
13,17,99999.800316,199.683834,0.0,0.830293
13,19,24999.840253,159.747067,0.0,1.001716
15,20,24999.840253,159.747067,0.0,0.908136
17,20,99999.800316,199.683834,0.0,1.513839
17,23,24999.800316,199.683834,0.0,1.996756
18,21,24999.800316,199.683834,0.0,0.0
20,22,24999.800316,199.683834,0.0,1.347542
