node1,node2,free_bw,used_bw,pkloss,delay
1,3,95374.759634,4625240.366066,0.0,2.291322
1,7,99244.62489,755375.110319,0.0,0.740886
1,16,94423.087748,5576912.252142,0.000721,0.838995
2,4,95513.819044,4486180.955749,0.0,2.679825
2,7,85925.529963,14074470.036815,0.0,2.332211
2,12,91562.260126,8437739.874219,0.0,2.906203
2,13,97428.323158,2571676.842443,0.0,2.304196
2,18,21855.549651,3144450.348721,0.0,2.501965
2,23,24934.442911,65557.089211,0.0,1.332521
3,10,87670.034878,12329965.122073,0.0,2.178073
3,11,20299.239628,4700760.37164,0.00545,2.74384
3,14,0.0,3099619.155782,0.0,3563.56585
3,21,87860.116952,12139883.048049,0.0,0.315905
4,16,96314.978198,3685021.802341,0.0,2.191424
5,8,15896.355351,9103644.648861,0.0,0.725985
5,16,16857.204369,8142795.630779,0.002194,1.967907
6,7,1411.129593,138870.40675,0.0,3.485441
6,19,1425.082415,124917.585496,0.0,1.685381
7,17,85827.497467,14172502.532592,0.0,2.40469
7,19,24127.340078,872659.922006,0.002189,1.320243
7,21,87994.183967,12005816.032682,0.0,2.427101
8,9,14452.577267,10547422.732764,0.0,1.059413
9,15,4599.968976,20400031.023963,0.0,43.519616
9,16,93251.00631,6748993.689804,0.0,3.02887
10,11,19192.50867,5807491.329537,0.0,0.378847
10,12,90495.475299,9504524.701065,0.002469,2.283454
10,16,86161.63446,13838365.54016,0.003206,2.706051
10,17,91354.645697,8645354.302649,0.001478,3.999829
12,22,92190.748523,7809251.476905,0.0,0.209332
13,14,0.0,2722390.300615,0.0,2510.214567
13,17,98551.187894,1448812.105677,0.000692,3.00777
13,19,24233.21103,766788.970255,0.001915,1.650333
15,20,4114.76476,20885235.240389,0.0,10.929942
17,20,84913.429544,15086570.455866,0.0,1.657605
17,23,24902.757733,97242.267139,0.0,3.870368
18,21,23803.742943,1196257.057456,0.00367,2.199411
20,22,18513.048521,6486951.478777,0.0,2.271175
