node1,node2,free_bw,used_bw,pkloss,delay
1,3,97023.936646,2976063.354383,0.0,0.0
1,7,99527.538206,472461.793964,0.002397,0.0
1,16,93043.616639,6956383.361065,0.001201,0.555634
2,4,99827.112779,172887.220822,0.0,1.529694
2,7,99403.887946,596112.053892,0.0,1.053691
2,12,99696.618406,303381.594279,0.0,0.916958
2,13,87456.104769,12543895.231099,0.0,1.870394
2,18,20451.276383,4548723.617333,0.0,1.50001
2,23,24955.058995,44941.005229,0.0,2.895236
3,10,99597.861245,402138.75528,0.0,2.735972
3,11,24766.999557,233000.443236,0.002558,0.626087
3,14,0.0,1763173.5467,0.0,933.844686
3,21,99590.338639,409661.361216,0.001979,2.37906
4,16,93836.244099,6163755.901199,0.0,2.570629
5,8,19167.66133,5832338.670452,0.0,0.571966
5,16,13271.013239,11728986.76087,0.0,3.207207
6,7,1298.083138,251916.861849,0.020458,0.865459
6,19,1504.102611,45897.388985,0.0,2.725482
7,17,96771.769126,3228230.874407,0.0,0.564098
7,19,23623.089994,1376910.006102,0.00392,1.461744
7,21,99553.559832,446440.168028,0.002165,0.797987
8,9,24799.411792,200588.208254,0.0,1.644135
9,15,24970.923311,29076.68869,0.0,1.845121
9,16,90805.822962,9194177.03827,0.0,1.449704
10,11,15837.434811,9162565.188987,0.0,2.753258
10,12,82215.35095,17784649.050455,0.0,3.530502
10,16,73651.528896,26348471.104085,0.0,0.541925
10,17,74717.119872,25282880.127661,0.0,4.82595
12,22,99780.499417,219500.582654,0.0,3.04985
13,14,0.0,2414121.228852,0.0,2079.211473
13,17,86031.033702,13968966.29813,0.0,0.0
13,19,24486.692421,513307.579019,0.0,2.621055
15,20,24880.160819,119839.181129,0.0,1.668334
17,20,97618.638114,2381361.885953,0.0,3.648877
17,23,24935.197764,64802.235764,0.0,0.64981
18,21,23514.491052,1485508.947655,0.0,2.69711
20,22,23815.673714,1184326.286,0.0,61.344743
