node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.800266,199.733688,0.0,1.505971
1,7,99999.840213,159.786951,0.0,1.589298
1,16,99999.800266,199.733688,0.0,1.17147
2,4,99999.800266,199.733688,0.0,1.315236
2,7,99999.840213,159.786951,0.0,1.221299
2,12,99999.800258,199.742,0.0,1.193047
2,13,99999.800266,199.733688,0.0,1.676917
2,18,24999.800258,199.742,0.0,1.057029
2,23,24999.800266,199.733688,0.0,0.346541
3,10,99999.800258,199.742,0.0,0.682473
3,11,24999.76031,239.6904,0.0,1.059771
3,14,1549.800258,199.742,0.0,0.639081
3,21,99999.800258,199.742,0.0,1.418233
4,16,99999.840213,159.786951,0.0,1.12772
5,8,24999.840213,159.786951,0.0,0.178456
5,16,24999.76032,239.680426,0.0,1.049042
6,7,1549.800266,199.733688,0.0,1.100421
6,19,1549.800266,199.733688,0.0,0.94831
7,17,99999.840213,159.786951,0.0,1.85287
7,19,24999.800266,199.733688,0.0,1.497626
7,21,99999.800258,199.742,0.0,1.538515
8,9,24999.80025,199.750312,0.0,0.885248
9,15,24999.80025,199.750312,0.0,0.456333
9,16,99999.800266,199.733688,0.0,4.186511
10,11,24999.7603,239.700375,0.0,1.367092
10,12,99999.8402,159.80025,0.0,1.549125
10,16,99999.800258,199.742,0.0,1.291513
10,17,99999.840206,159.7936,0.0,1.514673
12,22,99999.800258,199.742,0.0,1.518011
13,14,1549.800258,199.742,0.0,1.615286
13,17,99999.840213,159.786951,0.0,1.641035
13,19,24999.800266,199.733688,0.0,0.826597
15,20,24999.840206,159.7936,0.0,2.468109
17,20,99999.840213,159.786951,0.0,1.684427
17,23,24999.840213,159.786951,0.0,0.255227
18,21,24999.8402,159.80025,0.0,1.221418
20,22,24999.800258,199.742,0.0,1.961827
