node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.80049,199.509548,0.0,1.756787
1,7,86914.009779,13085990.221304,0.000956,2.976656
1,16,99999.80049,199.509548,0.0,2.562404
2,4,59840.452201,40159547.79939,0.002361,1.566052
2,7,60148.740027,39851259.973404,0.001402,1.27244
2,12,92863.849734,7136150.265957,0.000465,1.654029
2,13,99999.800524,199.476375,0.0,3.621459
2,18,24215.172872,784827.12766,0.0,2.069116
2,23,24846.236961,153763.038956,0.0,0.231862
3,10,98553.390957,1446609.042553,0.0,2.765059
3,11,19006.363389,5993636.611073,0.0,0.195861
3,14,0.0,2589894.8638,0.0,677.335739
3,21,96591.326463,3408673.537234,0.0,2.171159
4,16,69237.551416,30762448.584453,0.000755,1.847029
5,8,12545.362367,12454637.632979,0.000701,2.438307
5,16,24984.94016,15059.840426,0.0,1.225591
6,7,0.0,2695335.771277,0.004013,113.778949
6,19,0.0,2527899.024347,0.0,0.0
7,17,75135.425532,24864574.468085,0.000535,0.181556
7,19,24999.840392,159.607638,0.0,1.253486
7,21,91113.793218,8886206.781915,0.000504,2.578855
8,9,0.0,28177091.787594,0.002028,23.922324
9,15,2111.914684,22888085.31639,0.000477,1.580358
9,16,69258.396656,30741603.344452,0.0,0.0
10,11,24999.800524,199.476375,0.0,1.313806
10,12,99999.840426,159.574468,0.0,3.991485
10,16,99999.800532,199.468085,0.0,3.010511
10,17,99999.800532,199.468085,0.0,1.311541
12,22,82198.06516,17801934.840426,0.0,1.051903
13,14,0.0,2579143.878314,0.0,597.391605
13,17,96167.151201,3832848.799179,0.0,0.590563
13,19,20158.114423,4841885.577361,0.0,1.700163
15,20,2301.117021,22698882.978723,0.000464,1.552224
17,20,90916.150266,9083849.734043,0.0,1.757741
17,23,24878.931139,121068.861116,0.0,0.0
18,21,21051.93484,3948065.159574,0.000831,0.160217
20,22,6283.656915,18716343.085106,0.0,12.002826
