node1,node2,free_bw,used_bw,pkloss,delay
1,3,98980.207857,1019792.143356,0.0,1.567125
1,7,88706.99268,11293007.320007,0.00071,1.540661
1,16,95683.285626,4316714.374409,0.0,2.298713
2,4,90938.462009,9061537.991133,0.0,0.694394
2,7,72971.398354,27028601.646296,0.001127,2.744198
2,12,98853.629334,1146370.666002,0.0,1.469493
2,13,98060.193659,1939806.341432,0.0,1.855493
2,18,20612.790555,4387209.445415,0.0,2.986193
2,23,24897.684473,102315.527094,0.0,3.6062
3,10,96161.875539,3838124.461053,0.0,1.321912
3,11,10668.431737,14331568.263476,0.002468,1.413822
3,14,0.0,2918088.212217,0.0,1382.577538
3,21,81225.55824,18774441.760013,0.002596,6.630898
4,16,97685.943319,2314056.68054,0.0,2.556801
5,8,11460.16539,13539834.610432,0.001073,1.149654
5,16,19443.366285,5556633.714892,0.0,1.603961
6,7,1231.565745,318434.255383,0.0,0.934362
6,19,1433.789536,116210.463547,0.0,0.945807
7,17,64610.58219,35389417.809928,0.002287,0.89407
7,19,24917.067591,82932.409336,0.0,2.251983
7,21,82051.953822,17948046.178376,0.002581,2.189875
8,9,4184.826571,20815173.428791,0.003625,2.012014
9,15,0.0,34166310.471653,0.003605,1.863241
9,16,94806.62669,5193373.309604,0.0,2.35939
10,11,22598.001346,2401998.65401,0.0,1.741529
10,12,93708.342073,6291657.927338,0.0,0.063062
10,16,91419.720602,8580279.397686,0.0,2.00069
10,17,94011.556698,5988443.302152,0.0,1.673579
12,22,79648.1184,20351881.599734,0.0,144.319296
13,14,0.0,1984086.464749,0.0,267.331839
13,17,91272.017857,8727982.143428,0.000415,0.752568
13,19,23585.188486,1414811.514354,0.0,1.844406
15,20,0.0,34321966.967738,0.001259,3.426552
17,20,60815.340816,39184659.183504,0.001299,2.614617
17,23,24817.877364,182122.635941,0.0,1.475334
18,21,23138.563113,1861436.886745,0.000788,0.700831
20,22,4189.16438,20810835.619855,0.0,2.431989
