node1,node2,free_bw,used_bw,pkloss,delay
1,3,96363.156572,3636843.427745,0.0,2.167463
1,7,94710.947827,5289052.172662,0.008476,0.791073
1,16,94177.655379,5822344.621017,0.00066,51.240802
2,4,97754.635607,2245364.392679,0.0,0.867605
2,7,94819.261231,5180738.768719,0.002948,0.58198
2,12,93048.533156,6951466.844163,0.00062,1.448393
2,13,92119.411051,7880588.949093,0.0,0.221014
2,18,22509.690516,2490309.484193,0.0,2.243519
2,23,24992.858272,7141.728038,0.0,4.862666
3,10,86912.640944,13087359.055652,0.0,0.555992
3,11,17315.979935,7684020.064737,0.0,2.54786
3,14,633.029843,916970.156912,0.0,468.257189
3,21,98235.949693,1764050.307235,0.00092,1.490831
4,16,95427.506939,4572493.060696,0.001458,1.082778
5,8,18611.088637,6388911.363442,0.0,0.568032
5,16,14722.695732,10277304.268242,0.0,1.083136
6,7,220.067455,1329932.544633,0.0,0.795245
6,19,95.501039,1454498.960814,0.0,1.54078
7,17,96907.979033,3092020.966803,0.001089,1.084328
7,19,24808.390048,191609.952237,0.0,1.561522
7,21,98765.551078,1234448.921737,0.005274,1.642942
8,9,22391.076101,2608923.898503,0.00583,0.0
9,15,17024.41373,7975586.270158,0.0,1.503825
9,16,95567.611282,4432388.717863,0.0,1.882672
10,11,23276.795205,1723204.794583,0.00509,1.470208
10,12,88314.788687,11685211.312851,0.000782,1.033783
10,16,86275.477814,13724522.186293,0.0,0.71919
10,17,86857.05864,13142941.359679,0.0,0.697374
12,22,95316.890046,4683109.954441,0.0,0.857711
13,14,1352.928209,197071.791032,0.0,251.576185
13,17,92011.813589,7988186.411362,0.0,1.853704
13,19,22999.497576,2000502.424136,0.0,1.364231
15,20,16899.71381,8100286.189684,0.0,2.292037
17,20,95183.503527,4816496.472931,0.0,2.120376
17,23,24982.941054,17058.945909,0.0,0.928521
18,21,24402.76384,597236.159774,0.005764,0.916362
20,22,21325.12812,3674871.8802,0.0,1.654267
