node1,node2,free_bw,used_bw,pkloss,delay
1,3,98683.624555,1316375.444528,0.0,2.934694
1,7,98576.484132,1423515.867685,0.0,1.857519
1,16,96707.077597,3292922.402767,0.0,1.133561
2,4,96654.411504,3345588.496351,0.000723,3.426552
2,7,97396.122603,2603877.397068,0.0,2.244711
2,12,93777.016874,6222983.125642,0.0,2.112627
2,13,94039.291375,5960708.624753,0.000365,2.596021
2,18,22977.854896,2022145.104027,0.0,1.475096
2,23,24934.926446,65073.553911,0.0,3.834844
3,10,93972.547898,6027452.101854,0.0,1.145244
3,11,21392.976377,3607023.622906,0.0,1.638174
3,14,0.0,3099850.629512,0.001372,3500.302911
3,21,99640.865938,359134.06191,0.0,3.936291
4,16,95426.141789,4573858.211042,0.001594,3.967047
5,8,21424.641864,3575358.135553,0.0,1.828671
5,16,19567.389353,5432610.647173,0.0,4.6525
6,7,522.483576,1027516.423689,0.012306,0.455976
6,19,602.451152,947548.847522,0.008017,2.040744
7,17,97321.732627,2678267.373309,0.0,2.810597
7,19,24834.596743,165403.25725,0.0,1.862645
7,21,99916.424101,83575.89938,0.0,2.205372
8,9,23846.640079,1153359.921448,0.0,3.426075
9,15,24988.820504,11179.495714,0.0,3.062606
9,16,92453.882475,7546117.525176,0.000862,3.309131
10,11,24177.928634,822071.36607,0.0,1.350284
10,12,92522.706475,7477293.524594,0.0,6.341457
10,16,89538.07671,10461923.289927,0.0,1.929522
10,17,93827.728669,6172271.331432,0.0,1.900434
12,22,97524.876157,2475123.843364,0.0,3.835201
13,14,0.0,3001536.299858,0.0,2435.798526
13,17,99372.960916,627039.084077,0.0,2.245545
13,19,24387.862645,612137.355029,0.0,1.649857
15,20,24691.390056,308609.944366,0.0,3.596902
17,20,99772.199566,227800.434313,0.0,2.037287
17,23,24919.870156,80129.844355,0.0,2.479434
18,21,24374.4721,625527.900222,0.0,4.333377
20,22,24450.49394,549506.0602,0.0,1.285315
