node1,node2,free_bw,used_bw,pkloss,delay
1,3,99766.978389,233021.610728,0.0,2.91419
1,7,99609.802655,390197.344872,0.00067,2.699971
1,16,87754.26141,12245738.589956,0.0,1.572371
2,4,99803.601874,196398.12599,0.0,2.736807
2,7,99524.428342,475571.657954,0.0,0.970006
2,12,99792.622249,207377.75112,0.000627,1.738906
2,13,84183.277689,15816722.311245,0.00198,2.854586
2,18,20562.76831,4437231.690033,0.000486,3.462315
2,23,24995.836035,4163.964874,0.0,0.873327
3,10,94433.137728,5566862.272463,0.000162,1.413941
3,11,24722.827107,277172.893201,0.0,2.27654
3,14,0.0,2400349.098163,0.0,2363.513231
3,21,98284.696076,1715303.924481,0.0,3.040314
4,16,93122.247776,6877752.223879,0.0,2.039194
5,8,16802.16053,8197839.470488,0.0,2.849936
5,16,5044.152825,19955847.174589,0.000615,3.129482
6,7,131.472383,1418527.61722,0.0,9.833455
6,19,379.647976,1170352.023966,0.0,1.784921
7,17,96780.389286,3219610.713692,0.0,1.038074
7,19,24945.780967,54219.032909,0.0,3.828645
7,21,99521.414076,478585.923589,0.001213,3.020763
8,9,24163.275802,836724.198084,0.000514,3.92592
9,15,23156.922543,1843077.457037,0.0,3.368497
9,16,84407.226751,15592773.249044,0.0,0.328779
10,11,7111.414661,17888585.338744,0.000729,14.657378
10,12,72907.947411,27092052.589424,0.000437,4.439712
10,16,69388.618624,30611381.375944,0.000553,0.922084
10,17,64348.302424,35651697.576495,0.001102,0.937819
12,22,97151.097612,2848902.388158,0.0,1.045346
13,14,0.0,1616686.892195,0.0,1149.566174
13,17,80682.887585,19317112.414678,0.00177,2.880812
13,19,24928.957213,71042.787015,0.0,4.044652
15,20,22914.268499,2085731.501246,0.0,1.995564
17,20,97080.919598,2919080.402024,0.0,0.044584
17,23,24908.615129,91384.871232,0.0,1.315951
18,21,24448.477869,551522.130624,0.001045,1.355529
20,22,23697.436683,1302563.317098,0.00014,2.21014
