node1,node2,free_bw,used_bw,pkloss,delay
1,3,99844.732799,155267.201258,0.0,3.042102
1,7,99843.734133,156265.867324,0.0,1.973748
1,16,86225.948462,13774051.537822,0.000362,1.328826
2,4,60077.363039,39922636.960678,0.0,0.639081
2,7,99820.936071,179063.928839,0.0,2.229095
2,12,72767.857677,27232142.32272,0.000349,1.025915
2,13,68828.076494,31171923.505558,0.0,0.301242
2,18,17727.1491,7272850.900156,0.0,1.140356
2,23,22135.155987,2864844.012672,0.004524,2.00057
3,10,98188.567386,1811432.614269,0.0,1.777649
3,11,21113.228698,3886771.301951,0.000449,2.941489
3,14,0.0,2913364.686524,0.0,2.360821
3,21,99856.124386,143875.614249,0.0,2.722263
4,16,64813.529949,35186470.050661,0.000248,1.929522
5,8,13462.382462,11537617.538221,0.000758,0.630498
5,16,23023.495673,1976504.327067,0.000871,1.280785
6,7,1320.836507,229163.493389,0.0,0.224829
6,19,917.919592,632080.407971,0.002433,2.224088
7,17,98958.819519,1041180.480505,0.000236,3.407478
7,19,20299.323302,4700676.69798,0.0,0.847459
7,21,99950.253554,49746.446089,0.0,1.252413
8,9,2645.959151,22354040.849307,0.0,2.900004
9,15,24279.268515,720731.484662,0.0,2.004504
9,16,61710.184539,38289815.461347,0.0,0.0
10,11,21624.500311,3375499.689325,0.007198,1.423359
10,12,97553.058345,2446941.655119,0.0,3.485918
10,16,96427.26195,3572738.049523,0.001782,0.221252
10,17,93063.981201,6936018.798785,0.004491,3.004193
12,22,95963.875466,4036124.534177,0.0,1.540542
13,14,0.0,3100677.860506,0.0,3.521442
13,17,80505.742059,19494257.941048,0.0,3.103733
13,19,18460.325009,6539674.99118,0.0,3.633618
15,20,24098.354737,901645.262693,0.0,0.0
17,20,99930.434783,69565.217391,0.0,0.0
17,23,22209.928858,2790071.141873,0.003558,2.731681
18,21,22622.14225,2377857.749839,0.0,1.467705
20,22,23314.284049,1685715.951206,0.0,0.0
