node1,node2,free_bw,used_bw,pkloss,delay
1,3,99132.868892,867131.107622,0.0,1.423359
1,7,99106.839707,893160.293215,0.0,0.994802
1,16,99974.79566,25204.340458,0.0,2.244949
2,4,99999.800449,199.55101,0.0,1.213193
2,7,99122.228985,877771.015216,0.0,1.57702
2,12,99999.760539,239.461212,0.0,0.368595
2,13,99999.800457,199.542715,0.0,0.909209
2,18,24127.564979,872435.021202,0.0,95.718145
2,23,24994.464455,5535.545024,0.0,1.428604
3,10,99999.800449,199.55101,0.0,1.358509
3,11,24999.760539,239.461212,0.0,0.277877
3,14,1549.840353,159.647446,0.0,1.060009
3,21,99999.800449,199.55101,0.0,0.941873
4,16,99999.800449,199.55101,0.0,0.917435
5,8,24999.840359,159.640808,0.0,1.266956
5,16,24999.713977,286.023115,0.0,0.994444
6,7,1549.840353,159.647446,0.0,1.217842
6,19,1549.800424,199.575902,0.0,1.416445
7,17,99999.800449,199.55101,0.0,1.173139
7,19,24697.381006,302618.994276,0.0,1.575589
7,21,99712.389124,287610.87553,0.0,1.103044
8,9,24999.800449,199.55101,0.0,1.086354
9,15,24999.800449,199.55101,0.0,1.001835
9,16,99999.800449,199.55101,0.0,1.067042
10,11,24997.622017,2377.982872,0.0,1.019835
10,12,99999.840353,159.647446,0.0,0.0
10,16,99974.749096,25250.904297,0.0,1.155496
10,17,99999.840353,159.647446,0.0,1.276612
12,22,99999.800449,199.55101,0.0,0.923872
13,14,1549.800441,199.559307,0.0,1.841068
13,17,99999.840359,159.640808,0.0,0.0
13,19,24712.278727,287721.27257,0.0,1.386523
15,20,24999.840359,159.640808,0.0,0.375748
17,20,99999.753887,246.112913,0.0,0.99349
17,23,24999.840359,159.640808,0.0,1.256585
18,21,24999.840359,159.640808,0.0,1.160979
20,22,24999.820404,179.595909,0.000194,0.907898
