node1,node2,free_bw,used_bw,pkloss,delay
1,3,96517.614283,3482385.717454,0.0,2.972245
1,7,99829.635097,170364.90309,0.00128,1.07336
1,16,99869.363653,130636.346998,0.000146,1.637816
2,4,89229.867643,10770132.356614,0.000657,0.859141
2,7,99752.767835,247232.165154,0.001063,2.421021
2,12,88744.157163,11255842.836927,0.001061,0.29254
2,13,76349.817697,23650182.302506,0.00185,1.869321
2,18,20561.428453,4438571.54749,0.0,0.0
2,23,24884.693444,115306.555871,0.0,2.539277
3,10,97759.280779,2240719.220844,0.0,1.242042
3,11,20338.70641,4661293.589602,0.000501,0.523448
3,14,0.0,3100193.140193,0.0,2998.909831
3,21,98743.601173,1256398.827298,0.000834,2.470136
4,16,98306.055107,1693944.893033,0.0,1.556039
5,8,14100.836548,10899163.452325,0.0,1.392245
5,16,5418.11704,19581882.960127,0.000984,2.300501
6,7,0.0,1601171.850868,0.0,1.573324
6,19,260.347301,1289652.699364,0.0,1.460552
7,17,94921.957879,5078042.121036,0.000257,1.710534
7,19,24872.300391,127699.609481,0.004179,2.463698
7,21,99721.979439,278020.560685,0.0,2.465248
8,9,24983.427994,16572.005765,0.000299,1.571774
9,15,0.0,32005154.256963,0.00152,3.332257
9,16,81185.379748,18814620.251511,0.0,1.697659
10,11,24994.879094,5120.905657,0.0,0.0
10,12,99878.704737,121295.263465,0.000204,0.0
10,16,99794.938816,205061.183718,0.000595,0.0
10,17,99888.171148,111828.852077,0.000179,0.0
12,22,85714.693877,14285306.122885,0.000603,2.706647
13,14,0.0,3100064.105267,0.0,2976.14491
13,17,79589.045201,20410954.798968,0.001001,2.639532
13,19,24913.973508,86026.491666,0.002904,2.233624
15,20,0.0,32250125.697161,0.0,4.718781
17,20,79799.900108,20200099.891784,0.000821,1.437068
17,23,24942.246826,57753.173877,0.0,2.416253
18,21,24657.445373,342554.626639,0.0,1.501679
20,22,12657.098144,12342901.856322,0.000708,1.627684
