node1,node2,free_bw,used_bw,pkloss,delay
1,3,99976.81831,23181.690197,0.0,1.703382
1,7,99999.80025,199.750318,0.0,1.001
1,16,99999.80025,199.750318,0.0,0.990868
2,4,99999.800283,199.717067,0.0,1.015186
2,7,99999.800283,199.717067,0.0,1.131415
2,12,99999.800283,199.717067,0.0,0.640631
2,13,99872.08721,127912.790214,0.0,1.314521
2,18,24867.341267,132658.733461,0.0,1.652122
2,23,24993.447949,6552.051261,0.0,1.256347
3,10,99910.638595,89361.404677,0.0,1.263857
3,11,24999.800283,199.717067,0.0,1.300931
3,14,1384.000749,165999.25138,0.0,1.14572
3,21,99999.800283,199.717067,0.0,1.585603
4,16,99994.753433,5246.567363,0.0,1.123905
5,8,24997.7645,2235.499709,0.0,1.395822
5,16,24993.64234,6357.659982,0.0,0.89848
6,7,1549.800283,199.717067,0.0,0.861883
6,19,1549.8402,159.800254,0.0,1.116514
7,17,99999.800283,199.717067,0.0,0.980496
7,19,24999.8402,159.800254,0.0,1.271963
7,21,99999.800283,199.717067,0.0,1.312137
8,9,24999.84022,159.780302,0.0,1.440883
9,15,24999.800275,199.725378,0.0,1.05691
9,16,99997.576,2424.000337,0.0,1.781464
10,11,24996.71998,3280.019972,0.0,1.271605
10,12,99932.268619,67731.380544,0.0,0.636101
10,16,99985.313473,14686.527419,0.0,0.975013
10,17,99999.800283,199.717067,0.0,1.092911
12,22,99935.233086,64766.913539,0.0,0.535607
13,14,1384.536654,165463.345577,0.0,1.271963
13,17,99999.800283,199.717067,0.0,0.979304
13,19,24972.593591,27406.409415,0.0,1.413703
15,20,24999.840226,159.773654,0.0,1.841068
17,20,99999.800283,199.717067,0.0,1.578927
17,23,24999.800283,199.717067,0.0,1.174808
18,21,24938.137638,61862.361654,0.0,1.719713
20,22,24999.800283,199.717067,0.0,1.223326
