node1,node2,free_bw,used_bw,pkloss,delay
1,3,99921.020946,78979.053799,0.0,1.454711
1,7,99882.286232,117713.768231,0.0,1.487732
1,16,99763.26035,236739.650354,0.0,0.387311
2,4,99999.76451,235.489772,0.0,1.526356
2,7,99999.800432,199.567604,0.0,0.899553
2,12,99937.701646,62298.353567,0.0,1.700401
2,13,99310.066855,689933.144853,0.0,1.410365
2,18,24384.48628,615513.720273,0.0,1.613855
2,23,24999.141194,858.805921,0.0,1.568913
3,10,99442.5468,557453.199851,0.000242,1.091123
3,11,24999.800432,199.567605,0.0,0.562191
3,14,1414.371227,135628.773389,0.0,0.505924
3,21,99952.055213,47944.786628,0.0,1.295924
4,16,99954.628305,45371.694662,0.0,0.711322
5,8,24969.212706,30787.294196,0.0,1.454711
5,16,24944.582737,55417.262598,0.0,0.293493
6,7,1428.491808,121508.192108,0.0,1.92678
6,19,1432.003313,117996.687476,0.0,0.736237
7,17,99929.016755,70983.245456,0.0,1.760483
7,19,24999.800482,199.517844,0.0,0.989795
7,21,99919.382031,80617.968792,0.0,1.574993
8,9,24999.800441,199.559307,0.0,0.999928
9,15,24999.76451,235.489774,0.0,1.266599
9,16,99942.733131,57266.869097,0.0,1.56939
10,11,24992.044239,7955.760799,0.0,0.343323
10,12,99988.28973,11710.270351,0.0,1.28603
10,16,99854.266278,145733.722422,0.0,0.0
10,17,99325.277109,674722.891043,0.0,1.088858
12,22,99963.402628,36597.37236,0.0,2.053857
13,14,1405.717267,144282.732776,0.0,0.0
13,17,99273.032053,726967.947043,0.0,1.093149
13,19,24999.800482,199.517844,0.0,0.66638
15,20,24999.457154,542.846452,0.0,1.508355
17,20,99998.330354,1669.646201,0.0,1.498461
17,23,24983.230366,16769.633755,0.0,1.288891
18,21,24987.459693,12540.306844,0.0,1.224399
20,22,24999.800432,199.567604,0.0,1.923084
