node1,node2,free_bw,used_bw,pkloss,delay
1,3,57343.416514,42656583.485657,0.009394,0.522852
1,7,94118.097697,5881902.303351,0.001288,0.579
1,16,44737.043565,55262956.434985,0.000665,2.924323
2,4,99999.800441,199.559307,0.0,2.184391
2,7,99999.753877,246.123145,0.0,4.495502
2,12,99999.800449,199.55101,0.0,1.99604
2,13,89767.743317,10232256.682893,0.002327,2.397537
2,18,0.0,45090942.047061,0.002682,1.8574
2,23,0.0,28110863.889582,0.007811,1.519561
3,10,99999.753846,246.153846,0.0,1.170158
3,11,9700.533246,15299466.753874,0.007078,3.075361
3,14,0.0,1864336.962112,0.001108,396.545053
3,21,52167.699599,47832300.400935,0.015601,0.554919
4,16,89721.067609,10278932.39075,0.001287,2.619267
5,8,12471.708003,12528291.996922,0.001601,0.399828
5,16,963.61006,24036389.940061,0.001453,1.096368
6,7,0.0,1656608.743265,0.007963,2.14529
6,19,346.54063,1203459.36992,0.0,2.992511
7,17,99999.753877,246.123145,0.0,0.0
7,19,24999.840359,159.640809,0.0,2.264023
7,21,99999.800449,199.551012,0.0,1.510501
8,9,24999.800441,199.55931,0.0,2.462268
9,15,24999.800449,199.551012,0.0,0.0
9,16,80363.704689,19636295.310941,0.0,0.0
10,11,24999.840353,159.647448,0.0,1.464963
10,12,69019.496729,30980503.270502,0.002119,0.058413
10,16,66474.871113,33525128.886652,0.003091,0.598192
10,17,99999.800424,199.575904,0.0,0.971794
12,22,94935.262326,5064737.673568,0.0,0.034809
13,14,1549.840326,159.673999,0.0,1.496792
13,17,99999.800432,199.567605,0.0,3.341556
13,19,24999.840353,159.647448,0.0,1.826406
15,20,24071.059371,928940.628638,0.0,0.0
17,20,99999.800441,199.559307,0.0,2.651334
17,23,0.0,27909174.357695,0.006585,0.834465
18,21,0.0,47111306.227654,0.008753,86.824298
20,22,22355.426761,2644573.238679,0.0,1.425862
