node1,node2,free_bw,used_bw,pkloss,delay
1,3,95390.33745,4609662.549963,0.000382,2.183914
1,7,95554.819588,4445180.411721,0.000442,1.76692
1,16,94527.53008,5472469.919982,0.0,1.931548
2,4,95553.030363,4446969.63707,0.000166,1.920223
2,7,84664.811682,15335188.317555,0.001205,1.892567
2,12,92846.908365,7153091.634791,0.000253,3.317595
2,13,90119.986834,9880013.165688,0.0,0.191927
2,18,20690.164643,4309835.356727,0.0,3.640771
2,23,20331.85099,4668149.010477,0.0,1.478791
3,10,90809.22553,9190774.470445,0.0,1.617312
3,11,20365.704124,4634295.876022,0.0,2.034307
3,14,0.0,3100162.133813,0.0,107.328892
3,21,98906.07236,1093927.640303,0.000861,2.108932
4,16,96015.399361,3984600.639193,0.0,2.38204
5,8,17614.138189,7385861.810925,0.000188,9.198666
5,16,16576.538484,8423461.515598,0.0,1.417637
6,7,730.231967,819768.033011,0.0,3.162861
6,19,742.815301,807184.699332,0.002251,1.449943
7,17,89821.169036,10178830.963665,0.000351,1.170754
7,19,20713.039428,4286960.572162,0.0,1.746774
7,21,96824.668871,3175331.128609,0.0,0.738502
8,9,17663.538742,7336461.257942,0.000808,2.934217
9,15,12780.957634,12219042.366042,0.000654,2.948523
9,16,93806.614267,6193385.732714,0.0,1.910448
10,11,19394.079866,5605920.134465,0.000362,3.284097
10,12,85467.787584,14532212.416275,0.0,2.237082
10,16,86542.559396,13457440.60411,0.0,0.187397
10,17,93513.834057,6486165.942891,0.00034,1.769423
12,22,92402.36155,7597638.450025,0.0,1.499057
13,14,0.0,3100073.162621,0.0,1581.322551
13,17,98369.007667,1630992.33271,0.000243,2.036691
13,19,20004.81429,4995185.710103,0.0,3.811121
15,20,12648.670491,12351329.508606,0.000255,2.230287
17,20,93211.238048,6788761.952274,0.00022,1.005888
17,23,20329.567198,4670432.802319,0.0,1.216531
18,21,23016.437718,1983562.281723,0.0,2.472281
20,22,18681.749438,6318250.561604,0.000189,1.775861
