node1,node2,free_bw,used_bw,pkloss,delay
1,3,90670.43257,9329567.429924,0.003736,1.148939
1,7,85789.879643,14210120.357144,0.003887,2.714396
1,16,77603.558269,22396441.730974,0.0,3.191829
2,4,97357.191581,2642808.418601,0.0,2.071857
2,7,87807.515515,12192484.485484,0.001148,1.219153
2,12,89225.591881,10774408.119125,0.000584,0.578642
2,13,95010.276682,4989723.317528,0.0,2.020955
2,18,20721.647783,4278352.216954,0.0,2.215862
2,23,4999.586568,20000413.43168,0.0,2.318025
3,10,95187.406988,4812593.011647,0.0,0.0
3,11,21919.851593,3080148.406954,0.001944,3.149152
3,14,0.0,2907860.898503,0.0,2697.800994
3,21,97733.864404,2266135.59604,0.001587,1.451254
4,16,91058.560852,8941439.148157,0.0,1.281619
5,8,10861.00738,14138992.620097,0.000587,1.606226
5,16,1384.902335,23615097.665054,0.0,30.826092
6,7,0.0,1866618.509289,0.002095,4.266024
6,19,3.839933,1546160.067303,0.0,0.889063
7,17,93941.000582,6058999.417686,0.001586,1.061201
7,19,24393.10371,606896.290011,0.0,0.0
7,21,97710.545878,2289454.121953,0.0,0.591993
8,9,18963.447301,6036552.699443,0.002447,1.978636
9,15,15013.946529,9986053.470763,0.003458,1.43218
9,16,82634.935529,17365064.47051,0.0,2.357602
10,11,6091.860478,18908139.521672,0.0,5.451202
10,12,71157.971625,28842028.375468,0.0,0.0
10,16,65879.077458,34120922.542317,0.0,0.0
10,17,64542.845477,35457154.522985,0.0,0.0
12,22,87478.39614,12521603.859912,0.000199,2.779007
13,14,0.0,1920468.55687,0.0,2584.078193
13,17,97909.335589,2090664.410604,0.000475,2.619147
13,19,24357.319788,642680.212114,0.0,0.302196
15,20,14525.610542,10474389.458215,0.001267,1.226783
17,20,98117.251477,1882748.523417,0.0,1.012921
17,23,4844.402363,20155597.63744,0.000789,1.663208
18,21,23413.243491,1586756.509442,0.002464,1.814365
20,22,15063.492222,9936507.778055,0.00069,0.806332
