node1,node2,free_bw,used_bw,pkloss,delay
1,3,86207.6487,13792351.299978,0.001383,2.622008
1,7,87944.06976,12055930.240376,0.0,2.694964
1,16,86242.600889,13757399.111394,0.0,2.194405
2,4,96245.193985,3754806.014788,0.0,2.019405
2,7,92445.63111,7554368.890228,0.0,0.871062
2,12,91442.383318,8557616.681897,0.0,0.420213
2,13,88703.181241,11296818.759335,0.002106,2.938628
2,18,23703.927557,1296072.4433,0.002191,1.537919
2,23,24983.971421,16028.578549,0.0,1.702785
3,10,81117.151641,18882848.358953,0.0,1.655221
3,11,21109.699527,3890300.472602,0.003668,2.042174
3,14,0.0,1831531.366847,0.0,910.847187
3,21,98159.490836,1840509.163577,0.0,2.849817
4,16,97300.183767,2699816.233281,0.0,1.033425
5,8,18524.829964,6475170.035682,0.002297,1.971722
5,16,19229.79347,5770206.529866,0.000624,1.339436
6,7,1416.025425,133974.575084,0.0,1.457334
6,19,1422.771419,127228.58092,0.0,1.338005
7,17,92025.89897,7974101.030243,0.0,2.867937
7,19,23903.847385,1096152.614727,0.0,1.321673
7,21,99057.470921,942529.079428,0.0,0.617266
8,9,17734.503157,7265496.842805,0.0,2.803087
9,15,24991.8777,8122.299767,0.0,1.101017
9,16,82066.782838,17933217.162171,0.0,3.069282
10,11,19807.650629,5192349.370667,0.0,1.678109
10,12,89257.341071,10742658.929318,0.0,1.721621
10,16,86992.85505,13007144.950487,0.00369,2.277613
10,17,84749.857186,15250142.814238,0.004232,3.027558
12,22,99069.685137,930314.862507,0.0,0.84722
13,14,63.637175,1486362.825248,0.002353,731.676698
13,17,88797.510801,11202489.19907,0.002006,2.922177
13,19,23849.585064,1150414.936424,0.0,2.137899
15,20,24878.771685,121228.315055,0.0,2.033353
17,20,99369.006314,630993.68561,0.00083,1.730442
17,23,24990.795996,9204.003674,0.0,79.508424
18,21,23319.225686,1680774.31437,0.0,0.780225
20,22,24902.749138,97250.862129,0.0,2.684712
