node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.800266,199.733688,0.0,1.206994
1,7,99999.800266,199.733688,0.0,1.20759
1,16,99999.800275,199.725378,0.0,1.818895
2,4,99999.800266,199.733688,0.0,1.85883
2,7,99999.800266,199.733688,0.0,1.448274
2,12,99999.800275,199.725378,0.0,0.876665
2,13,99999.800266,199.733688,0.0,0.949144
2,18,24999.800266,199.733688,0.0,0.148892
2,23,24999.800266,199.733688,0.0,1.295209
3,10,99999.800266,199.733688,0.0,0.879884
3,11,24999.800266,199.733688,0.0,1.245141
3,14,1549.840206,159.7936,0.0,2.197981
3,21,99999.800266,199.733688,0.0,1.051664
4,16,99999.800275,199.725378,0.0,1.551747
5,8,24999.800266,199.733688,0.0,1.355171
5,16,24999.800275,199.725378,0.0,1.718402
6,7,1549.800266,199.733688,0.0,1.239777
6,19,1549.800266,199.733688,0.0,1.187921
7,17,99999.800266,199.733688,0.0,1.490951
7,19,24999.780293,219.707057,0.003432,2.71523
7,21,99999.800266,199.733688,0.0,0.89395
8,9,24999.800275,199.725378,0.0,0.460029
9,15,24999.800275,199.725378,0.0,0.876784
9,16,99999.76034,239.660481,0.0,0.658393
10,11,24999.800266,199.733688,0.0,1.111746
10,12,99999.800266,199.733688,0.0,0.41008
10,16,99999.800266,199.733688,0.0,1.492262
10,17,99999.800266,199.733688,0.0,1.58906
12,22,99999.800275,199.725378,0.0,1.416087
13,14,1549.800258,199.742,0.0,0.317574
13,17,99999.800266,199.733688,0.0,1.262188
13,19,24999.800266,199.733688,0.0,1.601934
15,20,24999.800266,199.733688,0.0,0.923514
17,20,99999.800266,199.733688,0.0,1.454949
17,23,24999.800266,199.733688,0.0,0.591993
18,21,24999.800266,199.733688,0.0,1.18804
20,22,24999.800266,199.733688,0.0,1.325846
