node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,24140.786,859.644,0.652,0.0
19,6,1546.326,3.674,1.228,0.0
19,13,24973.237,26.776,1.006,0.0
7,19,24902.616,97.335,0.652,0.0
7,1,99777.78,222.109,0.45,0.0
7,6,1424.88,125.297,0.734,0
7,17,99283.448,716.552,1.056,0.0
7,21,99517.84,482.16,0.613,0.0
7,2,99213.388,786.612,0.711,0.0
6,19,1547.325,2.675,1.228,0.0
6,7,1435.961,114.096,0.734,0.0
13,19,24321.008,678.653,1.006,0.0
13,14,1064.224,491.49,1.168,0
13,17,97997.604,2002.396,1.616,0.0
13,2,98609.704,1384.336,0.896,0.004
1,3,99530.883,469.117,1.161,0.0
1,7,99648.94,351.236,0.451,0.0
1,16,95721.691,4280.448,0.719,0.0
3,1,99717.897,282.103,1.161,0.0
3,14,1060.353,489.647,0.706,0.0
3,10,98927.988,1072.012,1.252,0.0
3,21,98747.734,1252.892,1.414,0.0
3,11,23344.804,1656.024,0.856,0.0
14,3,1185.45,364.55,0.706,0.0
14,13,1353.334,196.764,1.168,0.0
10,3,99515.342,484.658,1.252,0.0
10,12,83523.978,16476.022,0.24,0.0
10,17,92861.637,7141.932,0.341,0.0
10,16,94297.671,5705.18,0.352,0.0
10,11,23508.386,1492.36,0.604,0.0
15,20,24858.824,141.105,1.125,0.0
15,9,24786.664,213.336,0,0.0
20,15,24739.99,260.14,1.125,0.0
20,22,24278.277000000002,722.084,1.65,0.0
20,17,99609.267,390.928,0.965,0.0
12,10,98801.047,1198.953,0.24,0.0
12,22,99360.832,639.488,0.09,0.0
12,2,98301.957,1692.932,0,0.003
22,12,99457.96,541.769,0.09,0.0
22,20,24862.68,137.251,1.65,0.0
8,5,20742.005,4254.164,0.576,0.001
8,9,24961.371,38.648,0,0.0
5,8,22739.96,2258.911,0.576,0.0
5,16,16305.272,8694.728,0.404,0.0
17,10,93324.312,6672.352,0.341,0.0
17,13,99362.128,643.832,1.616,0
17,7,99657.2,342.8,1.056,0.0
17,23,24970.688,29.297,0.593,0.0
17,20,98990.772,1008.724,0.965,0.0
23,17,24951.372,48.652,0.593,0.0
23,2,24996.334,3.668,0.158,0.0
16,1,99795.564,204.334,0.719,0.0
16,10,85036.092,14962.387,0.352,0
16,4,98049.008,1950.017,0.507,0.0
16,5,19969.404000000002,5030.596,0.404,0.0
16,9,95942.412,4057.588,0.83,0.0
4,16,99485.713,514.544,0.507,0.0
4,2,98504.436,1496.312,1.459,0.0
9,16,92925.984,7074.016,0.83,0.0
9,8,24958.04,41.939,0,0.0
9,15,24908.64,91.36,0,0.0
21,3,99686.204,313.639,1.413,0.0
21,7,99355.144,644.856,0.613,0.0
21,18,24100.592,899.408,0.26,0.0
18,21,24600.592,399.408,0.26,0.0
18,2,23821.776,1178.224,0.626,0.0
2,13,98756.048,1237.992,0.896,0.004
2,7,99550.388,449.612,0.711,0.0
2,4,98231.3,1767.816,1.459,0.0
2,23,24955.344,44.634,0.158,0.0
2,12,96349.48,3654.653,0,0
2,18,24252.136,747.864,0.626,0.0
11,3,24940.06,59.91,0.856,0.0
11,10,18654.212,6342.617,0.604,0.0
