node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,24999.76,0.24,0.204,0.0
19,6,1549.76,0.24,0.841,0.0
19,13,24999.76,0.24,0.761,0.0
7,19,25000.0,0.0,0.204,0
7,1,100000.0,0.0,0.952,0
7,6,1550.0,0.0,0.263,0
7,17,99999.76,0.24,0.418,0.0
7,21,99999.76,0.24,0.865,0.0
7,2,99999.76,0.24,0,0.0
6,19,1550.0,0.0,0.841,0
6,7,1549.76,0.24,0.263,0.0
13,19,25000.0,0.0,0.761,0
13,14,1550.0,0.0,1.336,0
13,17,100000.0,0.0,1.105,0
13,2,100000.0,0.0,0.15,0
1,3,100000.0,0.0,1.045,0
1,7,100000.0,0.0,0.952,0
1,16,100000.0,0.0,0.656,0
3,1,100000.0,0.0,1.044,0
3,14,1550.0,0.0,0.463,0
3,10,100000.0,0.0,1.579,0
3,21,100000.0,0.0,0.512,0
3,11,25000.0,0.0,1.335,0
14,3,1549.76,0.24,0.463,0.0
14,13,1549.76,0.24,1.336,0.0
10,3,100000.0,0.0,1.579,0
10,12,99999.76,0.24,1.575,0.0
10,17,100000.0,0.0,0.951,0
10,16,99999.76,0.24,1.404,0.0
10,11,24999.76,0.24,0.843,0.0
15,20,24999.76,0.24,1.512,0.0
15,9,24999.76,0.24,1.313,0.0
20,15,25000.0,0.0,1.512,0
20,22,24999.76,0.24,0.792,0.0
20,17,99999.76,0.24,1.045,0.0
12,10,100000.0,0.0,1.574,0
12,22,100000.0,0.0,0.816,0
12,2,100000.0,0.0,0.668,0
22,12,100000.0,0.0,0.816,0
22,20,25000.0,0.0,0.792,0
8,5,24999.76,0.24,0.374,0.0
8,9,24999.76,0.24,0.959,0.0
5,8,25000.0,0.0,0.375,0
5,16,25000.0,0.0,1.408,0
17,10,100000.0,0.0,0.951,0
17,13,100000.0,0.0,1.105,0
17,7,100000.0,0.0,0.418,0
17,23,25000.0,0.0,1.027,0
17,20,100000.0,0.0,1.045,0
23,17,24999.76,0.24,1.027,0.0
23,2,24999.76,0.24,0.911,0.0
16,1,100000.0,0.0,0.656,0
16,10,100000.0,0.0,1.404,0
16,4,100000.0,0.0,0.424,0
16,5,25000.0,0.0,1.408,0
16,9,100000.0,0.0,1.694,0
4,16,100000.0,0.0,0.423,0
4,2,100000.0,0.0,0.639,0
9,16,99999.76,0.24,1.694,0.0
9,8,25000.0,0.0,0.959,0
9,15,25000.0,0.0,1.313,0
21,3,100000.0,0.0,0.512,0
21,7,100000.0,0.0,0.865,0
21,18,25000.0,0.0,0.201,0
18,21,24999.76,0.24,0.201,0.0
18,2,24999.76,0.24,0.788,0.0
2,13,100000.0,0.0,0.15,0
2,7,100000.0,0.0,0,0
2,4,100000.0,0.0,0.639,0
2,23,25000.0,0.0,0.911,0
2,12,100000.0,0.0,0.668,0
2,18,25000.0,0.0,0.788,0
11,3,25000.0,0.0,1.334,0
11,10,25000.0,0.0,0.843,0
