node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,24665.708,334.292,0,0.0
19,6,1538.821,11.174,0.726,0.0
19,13,24994.383,5.615,0.256,0.0
7,19,24990.86,9.14,0,0.0
7,1,99282.367,717.279,0.308,0.0
7,6,1437.12,112.824,0.483,0.0
7,17,99983.31,16.682,0,0.0
7,21,99992.331,7.661,0.61,0.0
7,2,98968.126,1031.365,0.636,0.0
6,19,1545.931,4.071,0.727,0.0
6,7,1463.691,86.351,0.483,0.0
13,19,24800.678,199.42,0.256,0.0
13,14,1383.176,166.742,0.88,0.0
13,17,99949.571,50.429,0,0.0
13,2,98507.643,1492.357,0.367,0.0
1,3,99844.838,155.162,1.046,0.0
1,7,99506.669,493.574,0.308,0.0
1,16,98655.472,1344.528,1.375,0.0
3,1,99308.546,691.454,1.046,0.0
3,14,1541.144,8.856,1.028,0.0
3,10,99984.725,15.275,0,0.0
3,21,99991.144,8.856,0.397,0.0
3,11,24994.697,5.303,0.466,0.0
14,3,1362.132,187.868,1.028,0.0
14,13,1482.14,67.893,0.88,0.0
10,3,99406.151,593.849,0,0.0
10,12,98220.81,1779.19,0.473,0.0
10,17,99972.183,27.817,0.902,0.0
10,16,99104.055,901.82,0.516,0
10,11,24993.613,6.387,1.123,0.0
15,20,24972.116,27.884,0.855,0.0
15,9,24892.932,107.068,1.105,0.0
20,15,24925.477,74.523,0.855,0.0
20,22,24945.392,54.608,0.028,0.0
20,17,99917.484,82.516,2.779,0.0
12,10,99740.302,259.698,0.472,0.0
12,22,99990.328,9.672,0.242,0.0
12,2,96881.506,3118.494,1.207,0.0
22,12,99708.467,291.533,0.243,0.0
22,20,25000.0,0.0,0.028,0
8,5,23589.54,1410.46,1.015,0.0
8,9,24993.849,6.151,0.219,0.0
5,8,24978.815,21.185,1.015,0.0
5,16,22569.699,2430.301,0.148,0.0
17,10,99003.509,990.616,0.902,0.004
17,13,99648.418,351.582,0,0.0
17,7,99875.138,124.923,0,0.0
17,23,24992.883,7.117,0.042,0.0
17,20,99984.982,14.782,2.778,0.017
23,17,24966.876,33.124,0.043,0.0
23,2,24982.426,17.565,0.53,0.0
16,1,99474.358,525.642,1.375,0.0
16,10,99979.497,20.503,0.515,0.0
16,4,95515.213,4486.998,0,0.0
16,5,23209.944,1790.056,0.148,0.0
16,9,99986.464,13.536,0.506,0.0
4,16,99682.615,317.228,0,0.0
4,2,95317.456,4680.237,0.773,0.0
9,16,98403.789,1596.211,0.506,0.0
9,8,25000.0,0.0,0.219,0
9,15,24990.565,9.435,1.105,0.0
21,3,99859.182,140.818,0.397,0.0
21,7,99748.646,251.602,0.61,0.0
21,18,24994.933,5.067,1.449,0.0
18,21,24975.657,24.343,1.45,0.0
18,2,24568.272,431.728,1.526,0.0
2,13,99972.503,27.497,0.368,0.0
2,7,99830.529,169.554,0.636,0.0
2,4,98652.613,1342.174,0.772,0.003
2,23,24995.899,4.103,0.531,0.0
2,12,99985.916,14.084,1.207,0.0
2,18,24993.849,6.151,1.525,0.0
11,3,24963.911,36.089,0.466,0.0
11,10,23540.168,1459.832,1.123,0.0
