node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,25000.0,0.0,0.821,0
19,6,1550.0,0.0,0.621,0
19,13,25000.0,0.0,0.444,0
7,19,24999.76,0.24,0.821,0.0
7,1,100000.0,0.0,0.722,0
7,6,1550.0,0.0,0.498,0
7,17,99999.76,0.24,1.402,0.0
7,21,99999.76,0.24,0.739,0.0
7,2,99999.76,0.24,0.111,0.0
6,19,1549.76,0.24,0.621,0.0
6,7,1550.0,0.0,0.498,0
13,19,24999.76,0.24,0.444,0.0
13,14,1550.0,0.0,0.477,0
13,17,99999.76,0.24,1.435,0.0
13,2,99999.76,0.24,0.649,0.0
1,3,99999.76,0.24,0.82,0.0
1,7,99999.76,0.24,0.723,0.0
1,16,99999.76,0.24,1.354,0.0
3,1,99999.76,0.24,0.82,0.0
3,14,1549.76,0.24,0.832,0.0
3,10,99999.76,0.24,1.37,0.0
3,21,99999.76,0.24,0.904,0.0
3,11,24999.76,0.24,0.715,0.0
14,3,1549.76,0.24,0.832,0.0
14,13,1549.76,0.24,0.477,0.0
10,3,100000.0,0.0,1.37,0
10,12,99999.76,0.24,1.485,0.0
10,17,99999.76,0.24,0.815,0.0
10,16,99999.76,0.24,1.327,0.0
10,11,24999.76,0.24,0.956,0.0
15,20,25000.0,0.0,0,0
15,9,25000.0,0.0,0.757,0
20,15,25000.0,0.0,0,0
20,22,25000.0,0.0,0.531,0
20,17,100000.0,0.0,1.368,0
12,10,100000.0,0.0,1.485,0
12,22,99999.76,0.24,0.063,0.0
12,2,99999.76,0.24,0.813,0.0
22,12,100000.0,0.0,0.062,0
22,20,25000.0,0.0,0.531,0
8,5,25000.0,0.0,0.17,0
8,9,25000.0,0.0,0.773,0
5,8,25000.0,0.0,0.17,0
5,16,24999.76,0.24,1.979,0.0
17,10,100000.0,0.0,0.815,0
17,13,100000.0,0.0,1.436,0
17,7,100000.0,0.0,1.402,0
17,23,25000.0,0.0,1.348,0
17,20,100000.0,0.0,1.368,0
23,17,25000.0,0.0,1.348,0
23,2,25000.0,0.0,1.256,0
16,1,100000.0,0.0,1.354,0
16,10,100000.0,0.0,1.327,0
16,4,100000.0,0.0,1.581,0
16,5,25000.0,0.0,1.978,0
16,9,100000.0,0.0,1.46,0
4,16,99999.76,0.24,1.581,0.0
4,2,99999.76,0.24,0.678,0.0
9,16,100000.0,0.0,1.46,0
9,8,25000.0,0.0,0.773,0
9,15,25000.0,0.0,0.757,0
21,3,100000.0,0.0,0.904,0
21,7,100000.0,0.0,0.739,0
21,18,25000.0,0.0,1.02,0
18,21,25000.0,0.0,1.02,0
18,2,25000.0,0.0,0.93,0
2,13,100000.0,0.0,0.649,0
2,7,100000.0,0.0,0.111,0
2,4,100000.0,0.0,0.677,0
2,23,25000.0,0.0,1.255,0
2,12,100000.0,0.0,0.813,0
2,18,25000.0,0.0,0.93,0
11,3,25000.0,0.0,0.715,0
11,10,25000.0,0.0,0.956,0
