node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,23448.04,1551.96,0.931,0.0
19,6,1544.099,5.901,1.886,0.0
19,13,24929.188,70.812,0.65,0.0
7,19,24876.079,123.921,0.932,0.0
7,1,99232.871,767.129,1.005,0.0
7,6,1313.96,236.04,0.834,0.0
7,17,98978.891,1021.109,0.566,0.0
7,21,98866.772,1133.228,0.71,0.0
7,2,98064.238,1936.721,0,0.0
6,19,1538.198,11.802,1.886,0.0
6,7,1378.634,171.366,0.834,0.0
13,19,24026.337,973.663,0.65,0.0
13,14,322.59400000000005,1226.799,5.107,0.0
13,17,96553.822,3446.178,0.912,0.0
13,2,96441.703,3560.059,0,0.0
1,3,99167.96,831.628,0.816,0.0
1,7,99091.248,908.752,1.006,0.0
1,16,90204.356,9806.399,1.348,0
3,1,99138.882,861.545,0.816,0.0
3,14,948.397,601.603,1.21,0.0
3,10,98956.042,1043.958,1.263,0.0
3,21,96862.227,3133.426,1.467,0.002
3,11,21997.882,3005.092,1.547,0.0
14,3,558.887,991.113,1.21,0.0
14,13,1219.471,330.693,5.107,0.0
10,3,98749.609,1250.391,1.264,0.0
10,12,79645.522,20370.455,1.049,0
10,17,89229.886,10775.446,4.267,0.0
10,16,89170.905,10839.822,0.97,0.0
10,11,22227.669,2769.173,0.106,0.002
15,20,24368.356,631.644,1.155,0.0
15,9,24557.188,443.031,1.888,0.0
20,15,24522.02,477.98,1.155,0.0
20,22,23854.97,1145.03,0.098,0.0
20,17,99498.178,501.822,1.141,0.0
12,10,97427.168,2571.559,1.049,0.0
12,22,99002.495,997.505,14.766,0.0
12,2,94517.743,5484.973,0.615,0.0
22,12,98843.406,1156.594,14.766,0.0
22,20,24746.257,253.743,0.098,0.0
8,5,17564.515,7435.485,0.998,0.0
8,9,24574.891,425.319,0.774,0.0
5,8,19458.97,5535.129,0.999,0.001
5,16,11870.297,13124.398,1.385,0.001
17,10,87277.465,12716.239,4.267,0.0
17,13,97905.149,2094.851,0.912,0.0
17,7,98347.723,1652.277,0.566,0.0
17,23,24935.089,64.911,1.075,0.0
17,20,98713.584,1286.416,1.141,0.0
23,17,24869.941,130.059,1.076,0.0
23,2,24934.851,65.181,0.198,0.0
16,1,97986.766,2006.337,1.348,0.003
16,10,81349.539,18643.8,0.969,0
16,4,93328.579,6668.119,2.427,0.0
16,5,13853.413,11141.069,1.385,0.0
16,9,91805.369,8194.631,2.108,0.0
4,16,96689.545,3306.191,2.427,0.002
4,2,91201.624,8802.734,0,0.0
9,16,90453.135,9535.057,2.108,0.001
9,8,24746.132,253.743,0.774,0.0
9,15,24433.224,566.495,1.888,0.0
21,3,99486.614,519.03,1.468,0
21,7,99049.941,950.059,0.71,0.0
21,18,22627.802,2372.198,0.527,0.0
18,21,24527.683,472.317,0.527,0.0
18,2,23253.069,1747.796,0.319,0.0
2,13,98258.346,1740.792,0,0.0
2,7,97650.243,2348.594,0,0.0
2,4,97177.93,2820.673,0,0.0
2,23,24982.288,17.703,0.197,0.0
2,12,95229.638,4768.0,0.614,0.0
2,18,23057.613,1941.426,0.319,0.0
11,3,24852.402,147.452,1.547,0.0
11,10,17088.756999999998,7897.516,0.106,0.001
