node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,24010.805,989.195,1.652,0.0
19,6,1543.389,6.607,2.811,0.0
19,13,24955.552,44.426,1.601,0.0
7,19,24922.565,77.435,1.652,0.0
7,1,99799.32,200.68,2.029,0.0
7,6,1400.7649999999999,149.235,1.142,0.0
7,17,99104.096,895.904,0.757,0.0
7,21,99153.761,846.239,1.92,0.0
7,2,98639.396,1359.924,1.056,0.0
6,19,1544.141,5.862,2.811,0.0
6,7,1399.549,150.451,1.141,0.0
13,19,24241.853,758.527,1.601,0.0
13,14,807.065,742.935,0.976,0.0
13,17,97453.975,2546.025,0.767,0.0
13,2,97445.723,2554.277,0.625,0.0
1,3,99460.866,539.134,0.601,0.0
1,7,99633.125,366.875,2.029,0.0
1,16,93233.621,6772.342,0.335,0
3,1,99547.642,452.358,0.601,0.0
3,14,945.754,604.246,0.066,0.0
3,10,99092.538,912.512,1.152,0
3,21,98137.269,1862.731,1.545,0.0
3,11,23086.227,1913.773,0.147,0.0
14,3,1106.766,443.234,0.066,0.0
14,13,1352.881,197.119,0.976,0.0
10,3,99194.379,806.427,1.153,0.0
10,12,81384.864,18603.946,0.565,0.002
10,17,92301.725,7705.977,0,0.0
10,16,90759.42,9231.936,1.173,0.002
10,11,23371.55,1630.079,0.427,0.0
15,20,24781.535,218.465,0,0.0
15,9,24565.379,434.404,0,0.0
20,15,24480.636,519.364,0,0.0
20,22,24319.364,680.636,0,0.0
20,17,99590.147,409.853,0.226,0.0
12,10,98375.28,1623.096,0.565,0.0
12,22,99377.841,622.159,0.43,0.0
12,2,97620.034,2379.966,0.06,0.0
22,12,99331.946,668.054,0.43,0.0
22,20,24707.574,292.426,0,0.0
8,5,20128.976,4871.024,0.523,0.0
8,9,24926.067,73.896,1.747,0.0
5,8,21143.524,3856.476,0.523,0.0
5,16,14195.234,10804.766,0.852,0.0
17,10,89889.533,10118.233,0,0
17,13,98759.272,1240.728,0.767,0.0
17,7,99410.133,589.867,0.757,0.0
17,23,24979.874,20.126,1.274,0.0
17,20,99130.941,869.059,0.226,0.0
23,17,24959.896,40.104,1.274,0.0
23,2,24981.179,18.821,1.098,0.0
16,1,99785.005,214.995,0.335,0.0
16,10,82608.712,17385.819,1.173,0
16,4,96336.3,3663.7,1.789,0.0
16,5,16117.203,8882.797,0.852,0.0
16,9,94559.232,5432.088,1.486,0.001
4,16,99299.51,700.49,1.79,0.0
4,2,97536.712,2463.288,4.222,0.0
9,16,91833.448,8170.637,1.486,0.0
9,8,24940.4,59.63,1.747,0.0
9,15,24833.732,166.351,0,0.0
21,3,99619.05,380.95,1.545,0.0
21,7,98967.464,1032.536,1.92,0.0
21,18,23771.954,1228.046,0.771,0.0
18,21,24480.304,519.696,0.772,0.0
18,2,23707.618,1292.382,0.922,0.0
2,13,98868.426,1131.574,0.625,0.0
2,7,99389.936,610.369,1.056,0.0
2,4,97091.57,2908.43,4.222,0.0
2,23,24994.625,5.375,1.098,0.0
2,12,94905.313,5094.687,0.06,0.0
2,18,23626.405,1373.595,0.922,0.0
11,3,24945.417,54.583,0.147,0.0
11,10,18084.506,6920.496,0.426,0
