node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,24999.76,0.24,0.812,0.0
19,6,1549.76,0.24,0.142,0.0
19,13,24999.76,0.24,0.919,0.0
7,19,25000.0,0.0,0.812,0
7,1,100000.0,0.0,1.283,0
7,6,1550.0,0.0,1.368,0
7,17,100000.0,0.0,1.725,0
7,21,100000.0,0.0,1.04,0
7,2,100000.0,0.0,0.977,0
6,19,1550.0,0.0,0.143,0
6,7,1550.0,0.0,1.368,0
13,19,25000.0,0.0,0.919,0
13,14,1550.0,0.0,1.166,0
13,17,100000.0,0.0,1.197,0
13,2,100000.0,0.0,1.867,0
1,3,100000.0,0.0,0.346,0
1,7,100000.0,0.0,1.283,0
1,16,100000.0,0.0,0.437,0
3,1,100000.0,0.0,0.346,0
3,14,1550.0,0.0,0.37,0
3,10,100000.0,0.0,0,0
3,21,100000.0,0.0,0.934,0
3,11,25000.0,0.0,0.794,0
14,3,1550.0,0.0,0.37,0
14,13,1550.0,0.0,1.166,0
10,3,100000.0,0.0,0,0
10,12,100000.0,0.0,0.596,0
10,17,100000.0,0.0,1.205,0
10,16,100000.0,0.0,0.257,0
10,11,25000.0,0.0,0.696,0
15,20,24999.76,0.24,1.248,0.0
15,9,24999.76,0.24,1.227,0.0
20,15,25000.0,0.0,1.248,0
20,22,25000.0,0.0,1.053,0
20,17,100000.0,0.0,1.626,0
12,10,100000.0,0.0,0.597,0
12,22,100000.0,0.0,0.44,0
12,2,100000.0,0.0,0.257,0
22,12,99999.76,0.24,0.44,0.0
22,20,24999.76,0.24,1.053,0.0
8,5,24999.76,0.24,0.395,0.0
8,9,24999.76,0.24,0.195,0.0
5,8,24999.76,0.24,0.394,0.0
5,16,25000.0,0.0,0.766,0
17,10,99999.76,0.24,1.206,0.0
17,13,99999.76,0.24,1.197,0.0
17,7,99999.76,0.24,1.725,0.0
17,23,24999.76,0.24,0.357,0.0
17,20,100000.0,0.0,1.626,0
23,17,24999.76,0.24,0.357,0.0
23,2,24999.76,0.24,0.487,0.0
16,1,99999.76,0.24,0.437,0.0
16,10,99999.76,0.24,0.257,0.0
16,4,99999.76,0.24,0,0.0
16,5,24999.76,0.24,0.766,0.0
16,9,99999.76,0.24,1.337,0.0
4,16,100000.0,0.0,0,0
4,2,100000.0,0.0,0.827,0
9,16,100000.0,0.0,1.337,0
9,8,24999.76,0.24,0.195,0.0
9,15,24999.76,0.24,1.226,0.0
21,3,99999.76,0.24,0.934,0.0
21,7,99999.76,0.24,1.04,0.0
21,18,24999.76,0.24,1.107,0.0
18,21,25000.0,0.0,1.107,0
18,2,25000.0,0.0,1.258,0
2,13,99999.76,0.24,1.867,0.0
2,7,99999.76,0.24,0.977,0.0
2,4,99999.76,0.24,0.827,0.0
2,23,24999.76,0.24,0.487,0.0
2,12,99999.76,0.24,0.257,0.0
2,18,24999.76,0.24,1.258,0.0
11,3,24999.76,0.24,0.794,0.0
11,10,24999.76,0.24,0.696,0.0
