node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,23838.721,1154.748,0.77,0.005
19,6,1543.806,6.194,1.358,0.0
19,13,24987.852,12.142,0.832,0.0
7,19,24857.174,142.897,0.769,0.0
7,1,99404.91,595.684,0,0.0
7,6,1401.297,148.851,0.255,0.0
7,17,99232.312,767.305,0.732,0.0
7,21,99553.669,445.885,1.147,0.0
7,2,98364.271,1634.913,0.657,0.0
6,19,1550.0,0.0,1.358,0
6,7,1419.011,136.806,0.255,0
13,19,24315.627,684.715,0.832,0.0
13,14,693.045,857.383,0.435,0.0
13,17,98274.189,1724.95,2.518,0.0
13,2,98559.84,1444.668,1.634,0
1,3,99487.952,512.048,0.334,0.0
1,7,99529.63,469.9,0,0.0
1,16,91854.865,8138.893,0.855,0
3,1,99249.79,750.21,0.334,0.0
3,14,1186.8029999999999,363.197,0.52,0.0
3,10,99166.85,833.15,1.225,0.0
3,21,98737.742,1272.259,0.623,0
3,11,22939.62,2051.352,0.707,0.003
14,3,1026.0439999999999,523.956,0.52,0.0
14,13,1371.379,178.532,0.434,0.0
10,3,98887.149,1106.9,1.225,0.005
10,12,82956.126,17035.369,2.384,0.0
10,17,92269.556,7738.483,22.962,0
10,16,91888.687,8111.067,1.556,0
10,11,22815.956,2187.81,1.293,0
15,20,24821.228,178.683,2.128,0.0
15,9,24642.696,356.948,0.747,0.0
20,15,24458.483,541.787,2.128,0.0
20,22,24387.345,612.349,0.883,0.0
20,17,99756.128,243.872,1.208,0.0
12,10,98126.347,1868.637,2.383,0.003
12,22,99107.339,891.771,0,0.0
12,2,95794.691,4191.322,0,0.003
22,12,99250.673,756.026,0,0
22,20,24654.943,345.23,0.883,0.0
8,5,20132.022,4871.497,0.744,0
8,9,24946.201,53.746,1.101,0.0
5,8,21460.639,3535.177,0.744,0.002
5,16,15536.567,9448.056,1.263,0.001
17,10,90470.898,9516.006,22.962,0.002
17,13,99065.908,922.656,2.518,0.013
17,7,99625.03,375.157,0.732,0.0
17,23,24981.916,18.084,1.281,0.0
17,20,99113.493,886.507,1.208,0.0
23,17,24952.176,47.824,1.281,0.0
23,2,24993.812,6.185,1.167,0.0
16,1,99286.344,720.679,0.855,0
16,10,84639.242,15383.764,1.556,0.0
16,4,94643.192,5353.533,2.205,0.001
16,5,16520.279000000002,8494.132,1.263,0
16,9,93160.319,6843.092,1.933,0.0
4,16,97721.876,2271.042,2.205,0.003
4,2,95134.451,4863.122,4.094,0.0
9,16,91391.441,8604.267,1.934,0.0
9,8,24934.364,65.701,1.101,0.0
9,15,24720.339,279.94,0.747,0.0
21,3,99684.668,321.758,0.623,0
21,7,99161.496,839.341,1.147,0.0
21,18,24238.783,755.272,1.361,0.008
18,21,24613.566,386.434,1.361,0.0
18,2,23662.344,1337.656,0.876,0.0
2,13,99250.673,756.026,1.634,0
2,7,99387.411,618.842,0.657,0
2,4,96801.277,3206.267,4.094,0
2,23,24910.584,89.461,1.166,0.0
2,12,96064.08,3943.832,0,0
2,18,24363.631,636.369,0.876,0.0
11,3,24934.085,66.014,0.708,0.0
11,10,17960.718,7052.262,1.294,0
