node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,25000.0,0.0,1.443,0
19,6,1550.0,0.0,1.244,0
19,13,25000.0,0.0,1.184,0
7,19,24999.762,0.238,1.443,0.0
7,1,99999.762,0.238,0.786,0.0
7,6,1549.762,0.238,1.787,0.0
7,17,100000.0,0.0,0.661,0
7,21,100000.0,0.0,1.388,0
7,2,100000.0,0.0,1.674,0
6,19,1549.762,0.238,1.244,0.0
6,7,1550.0,0.0,1.786,0
13,19,24999.762,0.238,1.184,0.0
13,14,1549.762,0.238,0.395,0.0
13,17,100000.0,0.0,0.597,0
13,2,100000.0,0.0,0.906,0
1,3,99999.762,0.238,1.284,0.0
1,7,100000.0,0.0,0.786,0
1,16,99999.762,0.238,1.238,0.0
3,1,99999.762,0.238,1.284,0.0
3,14,1549.762,0.238,1.067,0.0
3,10,100000.0,0.0,1.283,0
3,21,100000.0,0.0,1.039,0
3,11,25000.0,0.0,1.243,0
14,3,1550.0,0.0,1.066,0
14,13,1550.0,0.0,0.395,0
10,3,99999.762,0.238,1.283,0.0
10,12,100000.0,0.0,0.923,0
10,17,100000.0,0.0,0.667,0
10,16,100000.0,0.0,0.58,0
10,11,25000.0,0.0,1.093,0
15,20,25000.0,0.0,0,0
15,9,25000.0,0.0,0.129,0
20,15,24999.762,0.238,0,0.0
20,22,25000.0,0.0,0,0
20,17,100000.0,0.0,0,0
12,10,99999.762,0.238,0.923,0.0
12,22,100000.0,0.0,0.383,0
12,2,100000.0,0.0,0.691,0
22,12,99999.762,0.238,0.383,0.0
22,20,24999.762,0.238,0,0.0
8,5,25000.0,0.0,1.004,0
8,9,25000.0,0.0,0.49,0
5,8,24999.762,0.238,1.004,0.0
5,16,25000.0,0.0,0.273,0
17,10,99999.762,0.238,0.667,0.0
17,13,99999.762,0.238,0.597,0.0
17,7,99999.762,0.238,0.661,0.0
17,23,24999.762,0.238,0.685,0.0
17,20,99999.762,0.238,0,0.0
23,17,25000.0,0.0,0.685,0
23,2,25000.0,0.0,0.783,0
16,1,100000.0,0.0,1.238,0
16,10,100000.0,0.0,0.58,0
16,4,100000.0,0.0,0.856,0
16,5,25000.0,0.0,0.273,0
16,9,99999.762,0.0,0.482,1.0
4,16,99999.762,0.238,0.856,0.0
4,2,99999.762,0.238,0.569,0.0
9,16,100000.0,0.0,0.482,0
9,8,24999.762,0.238,0.49,0.0
9,15,24999.762,0.238,0.129,0.0
21,3,99999.762,0.238,1.04,0.0
21,7,99999.762,0.238,1.388,0.0
21,18,24999.762,0.238,0.145,0.0
18,21,25000.0,0.0,0.145,0
18,2,25000.0,0.0,0.596,0
2,13,99999.762,0.238,0.906,0.0
2,7,99999.762,0.238,1.675,0.0
2,4,99999.762,0.238,0.569,0.0
2,23,24999.762,0.238,0.783,0.0
2,12,99999.762,0.238,0.691,0.0
2,18,24999.762,0.238,0.596,0.0
11,3,24999.762,0.238,1.244,0.0
11,10,24999.762,0.238,1.093,0.0
