node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,24999.76,0.24,1.408,0.0
19,6,1549.76,0.24,1.828,0.0
19,13,24999.76,0.24,1.42,0.0
7,19,25000.0,0.0,1.408,0
7,1,100000.0,0.0,0.44,0
7,6,1550.0,0.0,0.742,0
7,17,100000.0,0.0,0.891,0
7,21,100000.0,0.0,1.103,0
7,2,100000.0,0.0,0.705,0
6,19,1550.0,0.0,1.827,0
6,7,1550.0,0.0,0.742,0
13,19,25000.0,0.0,1.42,0
13,14,1550.0,0.0,0.892,0
13,17,100000.0,0.0,0.802,0
13,2,100000.0,0.0,0.167,0
1,3,100000.0,0.0,0.706,0
1,7,100000.0,0.0,0.44,0
1,16,100000.0,0.0,0.686,0
3,1,100000.0,0.0,0.706,0
3,14,1550.0,0.0,0.901,0
3,10,100000.0,0.0,1.174,0
3,21,100000.0,0.0,0.754,0
3,11,25000.0,0.0,0.756,0
14,3,1550.0,0.0,0.902,0
14,13,1550.0,0.0,0.892,0
10,3,100000.0,0.0,1.174,0
10,12,100000.0,0.0,0.71,0
10,17,100000.0,0.0,0.413,0
10,16,100000.0,0.0,0.364,0
10,11,25000.0,0.0,0.44,0
15,20,24999.76,0.24,0.66,0.0
15,9,24999.76,0.24,0.703,0.0
20,15,25000.0,0.0,0.66,0
20,22,25000.0,0.0,0.414,0
20,17,100000.0,0.0,0.353,0
12,10,100000.0,0.0,0.71,0
12,22,100000.0,0.0,0.95,0
12,2,100000.0,0.0,1.03,0
22,12,99999.76,0.24,0.95,0.0
22,20,24999.76,0.24,0.414,0.0
8,5,24999.76,0.24,1.097,0.0
8,9,24999.76,0.24,1.265,0.0
5,8,24999.76,0.24,1.097,0.0
5,16,25000.0,0.0,0.359,0
17,10,99999.76,0.24,0.414,0.0
17,13,99999.76,0.24,0.802,0.0
17,7,99999.76,0.24,0.892,0.0
17,23,24999.76,0.24,2.627,0.0
17,20,100000.0,0.0,0.353,0
23,17,24999.76,0.24,2.627,0.0
23,2,24999.76,0.24,1.37,0.0
16,1,99999.76,0.24,0.685,0.0
16,10,99999.76,0.24,0.363,0.0
16,4,99999.76,0.24,0.319,0.0
16,5,24999.76,0.24,0.359,0.0
16,9,99999.76,0.24,0.616,0.0
4,16,100000.0,0.0,0.319,0
4,2,100000.0,0.0,0.761,0
9,16,100000.0,0.0,0.616,0
9,8,24999.76,0.24,1.265,0.0
9,15,24999.76,0.24,0.703,0.0
21,3,99999.76,0.24,0.754,0.0
21,7,99999.76,0.24,1.103,0.0
21,18,24999.76,0.24,0.771,0.0
18,21,25000.0,0.0,0.771,0
18,2,25000.0,0.0,0.871,0
2,13,99999.76,0.24,0.168,0.0
2,7,99999.76,0.24,0.705,0.0
2,4,99999.76,0.24,0.761,0.0
2,23,24999.76,0.24,1.369,0.0
2,12,99999.76,0.24,1.03,0.0
2,18,24999.76,0.24,0.871,0.0
11,3,24999.76,0.24,0.756,0.0
11,10,24999.76,0.24,0.44,0.0
