node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,24201.519,798.481,0.78,0.0
19,6,1549.76,0.24,0.458,0.0
19,13,24993.803,6.197,0.63,0.0
7,19,24916.602,83.398,0.78,0.0
7,1,99767.676,232.324,1.027,0.0
7,6,1401.074,149.0,1.162,0.0
7,17,99398.341,601.659,1.455,0.0
7,21,99630.665,369.335,0,0.0
7,2,98927.736,1084.178,1.064,0
6,19,1550.0,0.0,0.458,0
6,7,1454.64,101.269,1.162,0
13,19,24440.04,559.96,0.63,0.0
13,14,1156.837,393.163,0,0.0
13,17,98606.057,1393.943,1.482,0.0
13,2,98629.885,1370.115,1.302,0.0
1,3,99588.966,411.034,2.134,0.0
1,7,99678.321,321.679,1.028,0.0
1,16,96205.377,3794.623,2.068,0.0
3,1,99451.954,548.046,2.134,0.0
3,14,1299.805,250.195,1.865,0.0
3,10,99273.243,726.757,1.995,0.0
3,21,98921.779,1078.221,1.194,0.0
3,11,23933.693,1060.35,3.712,0.006
14,3,1299.805,250.195,1.865,0.0
14,13,1365.3319999999999,184.668,0,0.0
10,3,99243.458,756.542,1.994,0.0
10,12,84529.615,15470.385,4.216,0.0
10,17,93578.331,6433.583,0.783,0
10,16,95520.32,4485.637,1.282,0
10,11,23778.811,1221.189,1.463,0.0
15,20,24952.104,47.896,2.095,0.0
15,9,24809.135,190.865,1.147,0.0
20,15,24838.921,161.079,2.095,0.0
20,22,24588.966,411.034,0,0.0
20,17,99940.43,59.57,0,0.0
12,10,99023.048,976.952,4.216,0.0
12,22,99803.418,196.582,0,0.0
12,2,96264.948,3735.052,0.61,0.0
22,12,99493.413,506.587,0,0.0
22,20,24952.104,47.896,0,0.0
8,5,20633.263,4366.737,0,0.0
8,9,24987.846,12.16,0,0.0
5,8,23427.106,1572.894,0,0.0
5,16,16600.6,8387.486,1.051,0.001
17,10,94733.753,5260.29,0.783,0.001
17,13,99487.456,512.544,1.482,0.0
17,7,99797.221,202.779,1.455,0.0
17,23,24999.76,0.24,0.447,0.0
17,20,99410.015,589.985,0,0.0
23,17,24987.846,12.154,0.447,0.0
23,2,24993.803,6.197,0.929,0.0
16,1,99535.112,464.888,2.068,0.0
16,10,86971.754,13022.289,1.282,0.0
16,4,95520.08,4485.877,1.372,0
16,5,20555.822,4450.135,1.051,0
16,9,97497.811,2497.48,0.369,0.002
4,16,98975.392,1024.608,1.372,0.0
4,2,95454.793,4539.25,0.588,0.001
9,16,92663.24,7333.093,0.369,0.0
9,8,24993.8,6.197,0,0.0
9,15,24969.975,30.025,1.147,0.0
21,3,99743.608,256.392,1.194,0.0
21,7,99237.261,762.739,0,0.0
21,18,24278.961,721.039,0.972,0.0
18,21,24606.837,393.163,0.971,0.0
18,2,23653.713,1352.244,13.22,0
2,13,99302.789,697.211,1.302,0.0
2,7,99147.906,852.094,1.064,0.0
2,4,97068.906,2913.223,0.587,0.006
2,23,24993.803,6.197,0.929,0.0
2,12,97527.596,2472.404,0.61,0.0
2,18,24374.273,625.727,13.22,0.0
11,3,24981.889,18.111,3.711,0.0
11,10,17904.948,7101.009,1.463,0
