node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,24999.76,0.24,0.809,0.0
19,6,1549.76,0.24,1.023,0.0
19,13,24999.76,0.24,0.681,0.0
7,19,25000.0,0.0,0.809,0
7,1,100000.0,0.0,0.682,0
7,6,1550.0,0.0,0.683,0
7,17,100000.0,0.0,0.155,0
7,21,100000.0,0.0,1.39,0
7,2,100000.0,0.0,1.133,0
6,19,1550.0,0.0,1.023,0
6,7,1549.76,0.24,0.684,0.0
13,19,25000.0,0.0,0.681,0
13,14,1550.0,0.0,1.493,0
13,17,100000.0,0.0,0.602,0
13,2,100000.0,0.0,0.843,0
1,3,100000.0,0.0,1.207,0
1,7,100000.0,0.0,0.682,0
1,16,100000.0,0.0,0.621,0
3,1,100000.0,0.0,1.208,0
3,14,1550.0,0.0,0.941,0
3,10,100000.0,0.0,0.751,0
3,21,100000.0,0.0,1.109,0
3,11,25000.0,0.0,0.834,0
14,3,1550.0,0.0,0.941,0
14,13,1550.0,0.0,1.492,0
10,3,100000.0,0.0,0.751,0
10,12,100000.0,0.0,0.541,0
10,17,100000.0,0.0,2.151,0
10,16,100000.0,0.0,0.902,0
10,11,25000.0,0.0,1.018,0
15,20,24999.76,0.24,1.246,0.0
15,9,24999.76,0.24,0.983,0.0
20,15,25000.0,0.0,1.246,0
20,22,25000.0,0.0,1.317,0
20,17,100000.0,0.0,0.794,0
12,10,100000.0,0.0,0.541,0
12,22,100000.0,0.0,0.998,0
12,2,100000.0,0.0,1.312,0
22,12,99999.76,0.24,0.999,0.0
22,20,24999.76,0.24,1.317,0.0
8,5,24999.76,0.24,0.94,0.0
8,9,24999.76,0.24,1.028,0.0
5,8,25000.0,0.0,0.94,0
5,16,25000.0,0.0,0.697,0
17,10,100000.0,0.0,2.15,0
17,13,100000.0,0.0,0.602,0
17,7,100000.0,0.0,0.155,0
17,23,25000.0,0.0,0.358,0
17,20,100000.0,0.0,0.794,0
23,17,24999.76,0.24,0.358,0.0
23,2,24999.76,0.24,1.244,0.0
16,1,99999.76,0.24,0.62,0.0
16,10,99999.76,0.24,0.902,0.0
16,4,99999.76,0.24,1.248,0.0
16,5,24999.76,0.24,0.697,0.0
16,9,99999.76,0.24,1.104,0.0
4,16,100000.0,0.0,1.248,0
4,2,100000.0,0.0,1.262,0
9,16,100000.0,0.0,1.104,0
9,8,24999.76,0.24,1.028,0.0
9,15,24999.76,0.24,0.982,0.0
21,3,99999.76,0.24,1.109,0.0
21,7,99999.76,0.24,1.391,0.0
21,18,24999.76,0.24,1.313,0.0
18,21,24999.76,0.24,1.314,0.0
18,2,24999.76,0.24,0.465,0.0
2,13,99999.76,0.24,0.844,0.0
2,7,99999.76,0.24,1.133,0.0
2,4,99999.76,0.24,1.262,0.0
2,23,24999.76,0.24,1.244,0.0
2,12,99999.76,0.24,1.312,0.0
2,18,24999.76,0.24,0.465,0.0
11,3,24999.76,0.24,0.833,0.0
11,10,24999.76,0.24,1.018,0.0
