node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,24153.863,846.137,1.021,0.0
19,6,1549.76,0.24,1.336,0.0
19,13,24987.846,12.154,4.831,0.0
7,19,24904.448,95.552,1.02,0.0
7,1,99678.081,321.919,1.777,0.0
7,6,1388.921,161.321,0.334,0.0
7,17,99314.943,685.057,1.292,0.0
7,21,99577.051,422.949,1.631,0.0
7,2,98647.756,1352.244,1.011,0.0
6,19,1550.0,0.0,1.335,0
6,7,1430.681,119.14,0.334,0.0
13,19,24267.286,732.714,4.831,0.0
13,14,1245.952,303.896,0.22,0.0
13,17,98195.022,1810.935,1.22,0
13,2,98588.186,1411.814,1.598,0.0
1,3,99517.481,482.519,0.702,0.0
1,7,99487.696,512.304,1.778,0.0
1,16,96163.678,3836.322,0.697,0.0
3,1,99493.413,512.544,0.702,0
3,14,1269.78,280.22,0.807,0.0
3,10,99183.888,816.112,5.94,0.0
3,21,98915.822,1084.178,1.313,0.0
3,11,23784.768,1208.671,1.696,0.005
14,3,1258.106,291.894,0.807,0.0
14,13,1395.195,154.883,0.221,0.0
10,3,99314.703,685.297,5.94,0.0
10,12,83677.761,16328.196,0.385,0
10,17,92732.434,7267.566,1.732,0.0
10,16,94090.635,5921.279,2.327,0
10,11,23826.467,1172.947,0.029,0.0
15,20,24827.246,178.711,0.893,0
15,9,24725.977,273.886,2.911,0.0
20,15,24719.78,280.22,0.893,0.0
20,22,24386.427,613.573,1.481,0.0
20,17,99886.817,113.183,2.084,0.0
12,10,98844.098,1155.902,0.385,0.0
12,22,99606.837,393.163,1.143,0.0
12,2,96080.28,3919.72,0.539,0.0
22,12,99475.542,524.458,1.144,0.0
22,20,24856.792,143.208,1.481,0.0
8,5,20460.75,4545.207,0.577,0
8,9,24874.903,125.035,1.595,0.0
5,8,23200.74,1799.26,0.577,0.0
5,16,16338.491,8661.509,0.057,0.0
17,10,93399.38,6588.706,1.733,0.002
17,13,99421.929,578.071,1.22,0.0
17,7,99731.694,268.306,1.292,0.0
17,23,24987.846,12.154,1.706,0.0
17,20,98814.313,1185.687,2.084,0.0
23,17,24970.215,30.025,1.706,0
23,2,24994.04,5.957,0.188,0.0
16,1,99588.726,411.274,0.697,0.0
16,10,85970.975,14023.068,2.327,0.0
16,4,94686.097,5301.989,0.656,0.002
16,5,19954.163,5039.88,0.057,0.001
16,9,97223.788,2774.825,1.594,0.0
4,16,98296.292,1703.708,0.656,0.0
4,2,95812.214,4193.743,1.125,0
9,16,92456.224,7547.546,1.595,0.0
9,8,24993.806,6.197,1.595,0.0
9,15,24839.001,155.122,2.912,0.036
21,3,99731.694,268.306,1.313,0.0
21,7,99207.476,792.524,1.631,0.0
21,18,24243.218,756.782,1.303,0.0
18,21,24618.751,381.249,1.303,0.0
18,2,23653.713,1346.287,0.294,0.0
2,13,99189.605,810.395,1.598,0.0
2,7,99326.617,673.383,1.011,0.0
2,4,96931.894,3068.106,1.125,0.0
2,23,24958.061,41.96,0.189,0.0
2,12,97348.886,2651.114,0.539,0.0
2,18,24350.445,649.555,0.294,0.0
11,3,24928.312,71.724,1.696,0.0
11,10,17461.938000000002,7541.829,0.029,0.0
