node1,node2,available_bandwidth,throughput,delay,packet_loss
19,7,23993.919,1006.081,1.309,0.0
19,6,1537.174,12.826,1.217,0.0
19,13,24920.192,79.808,1.316,0.0
7,19,24857.731,142.269,1.308,0.0
7,1,99745.064,254.809,0.928,0.0
7,6,1367.588,182.321,1.656,0.0
7,17,98973.917,1026.083,0,0.0
7,21,98844.73,1155.27,2.876,0.0
7,2,99278.356,721.283,0.712,0.0
6,19,1544.399,5.601,1.217,0.0
6,7,1365.1,184.992,1.656,0.0
13,19,24177.067,822.933,1.316,0.0
13,14,650.458,899.542,1.539,0.0
13,17,96580.582,3419.418,0.965,0.0
13,2,99074.555,919.488,1.147,0.005
1,3,99168.744,831.256,0.514,0.0
1,7,99371.19,629.124,0.928,0.0
1,16,92197.453,7802.547,2.129,0.0
3,1,99694.709,305.291,0.514,0.0
3,14,963.673,586.327,1.689,0.0
3,10,98964.662,1035.338,1.202,0.0
3,21,96840.436,3159.564,1.421,0.0
3,11,21986.095,3013.905,0.636,0.0
14,3,886.528,663.472,1.69,0.0
14,13,1289.99,260.01,1.54,0.0
10,3,99326.581,673.419,1.202,0.0
10,12,81872.148,18130.956,0.101,0.0
10,17,89420.398,10573.645,0.794,0.001
10,16,90723.234,9270.809,1.402,0.001
10,11,22203.822,2796.178,0.625,0.0
15,20,24343.388,656.94,1.457,0.0
15,9,24611.006,388.994,0.888,0.0
20,15,24570.092,429.693,1.457,0.0
20,22,24096.42,903.128,2.591,0.0
20,17,99539.486,460.514,1.43,0.0
12,10,97686.228,2324.53,0.101,0
12,22,98993.36,1006.137,0.456,0.0
12,2,98707.696,1291.658,22.127,0.0
22,12,99326.549,673.788,0.456,0.0
22,20,24749.805,250.32,2.591,0.0
8,5,19362.755,5625.331,1.584,0.002
8,9,24574.161,425.839,1.369,0.0
5,8,19456.964,5548.994,1.585,0
5,16,14956.126,10049.831,3.795,0
17,10,88886.753,11119.204,0.794,0
17,13,99052.662,953.295,0.965,0
17,7,98645.001,1354.999,0,0.0
17,23,24914.279,85.764,1.37,0.0
17,20,98729.723,1270.277,1.43,0.0
23,17,24876.516,123.422,1.37,0.0
23,2,24927.576,72.388,1.079,0.0
16,1,99778.107,221.893,2.129,0.0
16,10,81290.555,18703.488,1.402,0.0
16,4,99303.292,703.016,1.967,0
16,5,16631.324,8368.676,3.794,0.0
16,9,91798.701,8201.299,4.179,0.0
4,16,98320.748,1678.413,1.967,0.0
4,2,97910.656,2076.386,1.359,0.004
9,16,92433.443,7566.557,4.179,0.0
9,8,24743.848,256.152,1.369,0.0
9,15,24428.798,571.202,0.888,0.0
21,3,99620.338,379.662,1.421,0.0
21,7,99336.888,663.112,2.875,0.0
21,18,22617.511,2382.489,0.732,0.0
18,21,24558.253,441.747,0.732,0.0
18,2,23792.316,1207.684,3.005,0.0
2,13,98220.49,1779.51,1.146,0.0
2,7,98098.699,1908.212,0.712,0
2,4,98938.803,1061.728,1.358,0.0
2,23,24976.772,23.24,1.079,0.0
2,12,95221.249,4781.14,22.128,0.0
2,18,23043.73,1956.27,3.005,0.0
11,3,24868.026,131.974,0.636,0.0
11,10,18955.178,6044.822,0.625,0.0
