node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1549.761,0.239,0.643,0.01
19,13,24999.761,0.239,1.079,0.01
19,7,24999.761,0.239,0.001,0.01
6,19,1550.0,0.0,0.643,0
6,7,1549.761,0.239,107.438,0.01
13,19,25000.0,0.0,1.079,0
13,2,100000.0,0.0,1.619,0
13,17,100000.0,0.0,0.373,0
13,14,1550.0,0.0,1.119,0
15,20,25000.0,0.0,1.026,0
15,9,25000.0,0.0,0.199,0
20,15,25000.0,0.0,1.026,0
20,17,100000.0,0.0,0.247,0
20,22,25000.0,0.0,0.001,0
7,19,25000.0,0.0,0.001,0
7,21,100000.0,0.0,0.998,0
7,2,100000.0,0.0,0.689,0
7,6,1550.0,0.0,107.438,0
7,17,100000.0,0.0,4.945,0
7,1,100000.0,0.0,0.005,0
21,7,99999.761,0.239,0.998,0.01
21,18,24999.761,0.24,0.264,0.01
21,3,100000.0,0.0,0.636,0
18,21,25000.0,0.0,0.263,0
18,2,25000.0,0.0,1.231,0
11,3,25000.0,0.0,0.664,0
11,10,25000.0,0.0,0.616,0
3,11,24999.761,0.24,0.664,0.01
3,21,99999.761,0.239,0.636,0.01
3,1,99999.761,0.239,0.653,0.01
3,14,1550.0,0.0,0.278,0
3,10,100000.0,0.0,2.197,0
1,3,100000.0,0.0,0.653,0
1,16,100000.0,0.0,0.32,0
1,7,99999.761,0.239,0.005,0.01
4,16,100000.0,0.0,0.001,0
4,2,100000.0,0.0,0.001,0
16,4,99999.76,0.239,0.001,0.01
16,5,24999.76,0.24,0.001,0.01
16,9,99999.76,0.239,0.046,0.01
16,1,99999.76,0.239,0.32,0.01
16,10,99999.76,0.239,0.121,0.01
5,16,25000.0,0.0,0.001,0
5,8,25000.0,0.0,0.082,0
9,16,100000.0,0.0,0.046,0
9,15,24999.761,0.239,0.198,0.01
9,8,24999.761,0.24,0.726,0.01
10,16,100000.0,0.0,0.121,0
10,17,100000.0,0.0,0.243,0
10,11,24999.761,0.24,0.616,0.01
10,3,100000.0,0.0,2.197,0
10,12,100000.0,0.0,175.629,0
2,13,99999.76,0.239,1.619,0.01
2,7,99999.76,0.239,0.689,0.01
2,23,24999.76,0.239,0.911,0.01
2,4,99999.76,0.239,0.001,0.01
2,18,24999.76,0.24,1.231,0.01
2,12,99999.76,0.239,2.178,0.01
23,2,25000.0,0.0,0.911,0
23,17,25000.0,0.0,0.316,0
12,2,99999.761,0.24,2.177,0.01
12,10,99999.761,0.239,175.629,0.01
12,22,100000.0,0.0,0.001,0
17,13,99999.76,0.239,0.372,0.01
17,7,99999.76,0.239,4.945,0.01
17,23,24999.76,0.239,0.316,0.01
17,20,99999.76,0.239,0.247,0.01
17,10,99999.76,0.239,0.243,0.01
8,9,25000.0,0.0,0.726,0
8,5,24999.76,0.24,0.082,0.01
14,13,1549.761,0.239,1.118,0.01
14,3,1549.761,0.239,0.278,0.01
22,20,24999.76,0.239,0.001,0.01
22,12,99999.76,0.239,0.001,0.01
