node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.001,0
19,13,24582.8,417.2,0.569,0.01
19,7,24964.24,35.76,0.116,0.01
6,19,1532.12,17.88,0.001,0.01
6,7,1454.64,95.36,0.001,0.01
13,19,24696.04,303.96,0.57,0.01
13,2,99028.52,971.48,0.235,0.01
13,17,93843.32,6156.68,0.175,0.01
13,14,1120.88,429.12,0.375,0.01
15,20,10696.0,14305.193,0.053,0.04
15,9,24779.48,220.63,0.352,0.01
20,15,24719.74,280.12,0.053,0.01
20,17,86136.068,13862.96,0.001,0
20,22,24791.296,208.704,0.408,0.01
7,19,24702.0,298.0,0.116,0.01
7,21,99201.12,799.28,0.001,0.01
7,2,99999.76,0.24,0.262,0.01
7,6,1460.36,89.64,0.001,0.01
7,17,99368.0,632.0,0.168,0.01
7,1,99767.32,232.68,0.247,0.01
21,7,99940.37,59.6,0.001,0.01
21,18,24898.629,101.32,0.186,0.01
21,3,97924.64199999999,2074.32,0.231,0.01
18,21,23563.4,1437.319,0.186,0.01
18,2,24546.8,453.2,0.475,0.01
11,3,24999.76,0.24,0.24,0.01
11,10,9897.12,15102.88,0.601,0.01
3,11,14808.4,10173.72,0.24,0.18
3,21,100000.0,0.0,0.231,0
3,1,99958.28,41.72,0.131,0.01
3,14,1269.6399999999999,280.36,0.181,0.01
3,10,99999.76,0.24,0.133,0.01
1,3,96078.08,3921.92,0.131,0.01
1,16,99999.76,0.24,0.504,0.01
1,7,100000.0,0.0,0.247,0
4,16,99106.0,888.04,1.081,0.67
4,2,93545.32,6448.72,0.386,0.09
16,4,90124.28,9881.68,1.082,0
16,5,21680.28,3321.381,0.18,0.01
16,9,95714.76,4287.384,1.441,0.01
16,1,99481.48,518.52,0.504,0.01
16,10,100000.0,0.0,0.525,0
5,16,24999.76,0.24,0.18,0.01
5,8,20092.226,4905.32,0.373,0.01
9,16,95712.376,4285.48,1.441,0.01
9,15,10694.807,14309.96,0.352,0
9,8,23026.253,1978.72,0.318,0
10,16,87191.72,12802.32,0.525,0.05
10,17,96334.36,3665.64,0.245,0.01
10,11,25000.0,0.0,0.602,0
10,3,98295.44,1704.56,0.133,0.01
10,12,78370.055,21646.72,0.491,0
2,13,96114.08,3885.92,0.235,0.01
2,7,98480.2,1513.84,0.262,0.39
2,23,25000.0,0.0,0.186,0
2,4,100000.0,0.0,0.386,0
2,18,23515.96,1484.04,0.475,0.01
2,12,100000.0,0.0,0.262,0
23,2,24999.76,0.24,0.186,0.01
23,17,24916.32,83.68,0.225,0.01
12,2,95595.56,4404.44,0.262,0.01
12,10,97806.72,2192.184,0.491,0.01
12,22,99201.36,799.04,0.197,0.01
17,13,99690.08,309.92,0.174,0.01
17,7,98992.76,1007.24,0.169,0.01
17,23,25000.0,0.0,0.225,0
17,20,99648.36,351.816,0.001,0.01
17,10,78764.52,21247.4,0.246,0
8,9,15130.0,9863.012,0.319,0.12
8,5,24940.4,59.63,0.374,0.01
14,13,1550.0,0.0,0.375,0
14,3,1031.48,518.52,0.182,0.01
22,20,24803.222,196.778,0.409,0.01
22,12,99487.184,512.56,0.196,0.01
