node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.266,0
19,13,24959.178,40.802,0.001,0.01
19,7,24265.205,734.435,0.001,0.01
6,19,1550.0,0.0,0.266,0
6,7,1427.534,122.406,0.001,0.01
13,19,24667.756,332.407,0.001,0.01
13,2,96794.132,3211.697,1.632,0
13,17,92923.775,7076.225,0.545,0.01
13,14,1188.6109999999999,361.566,2.77,0.01
15,20,24930.054,69.98,0.001,0.01
15,9,24376.313,623.992,0.001,0.01
20,15,24381.84,617.858,0.001,0.01
20,17,99999.765,0.235,0.001,0.01
20,22,24836.477,163.523,0.648,0.01
7,19,24930.054,69.98,0.001,0.01
7,21,99655.863,344.305,0.001,0.01
7,2,91188.063,8807.628,0.001,0.01
7,6,1427.359,122.701,0.001,0.01
7,17,97732.577,2267.423,0.001,0.01
7,1,99824.814,175.357,0.001,0.01
21,7,100000.0,0.0,0.001,0
21,18,24078.591,921.409,1.021,0.01
21,3,97445.714,2560.117,0.139,0
18,21,23186.106,1808.063,1.022,0.32
18,2,24999.765,0.235,0.001,0.01
11,3,22091.169,2904.423,0.001,0.2
11,10,18797.868000000002,6199.335,1.867,0.09
3,11,23507.084,1492.186,0.001,0.01
3,21,98623.718,1376.282,0.14,0.01
3,1,96302.701,3695.083,0.001,0.16
3,14,1065.734,484.266,0.001,0.01
3,10,98501.018,1498.982,0.001,0.01
1,3,99999.765,0.235,0.001,0.01
1,16,93806.268,6193.503,1.286,0
1,7,97635.847,2361.84,0.001,0.01
4,16,94360.744,5639.256,1.058,0.01
4,2,85070.841,14921.858,1.09,0.01
16,4,84015.303,15978.865,1.057,0.04
16,5,21094.67,3907.241,1.708,0.01
16,9,93751.472,6251.585,0.783,0.01
16,1,100000.0,0.0,1.286,0
16,10,88587.11,11406.81,0.009,0.1
5,16,19447.984,5555.13,1.708,0
5,8,24999.765,0.235,0.555,0.01
9,16,85817.065,14176.0,0.783,0.01
9,15,24906.693,93.262,0.001,0.01
9,8,22760.626,2238.279,1.516,0.01
10,16,94121.409,5887.374,0.008,0
10,17,99999.765,0.235,1.745,0.01
10,11,22008.337,2996.029,1.867,0
10,3,100000.0,0.0,0.001,0
10,12,83082.231,16916.268,0.001,0
2,13,93232.704,6761.467,1.632,0.09
2,7,99358.826,647.319,0.001,0
2,23,24935.883,64.149,0.081,0.01
2,4,91962.015,8041.918,1.09,0.01
2,18,24283.051,717.299,0.001,0.01
2,12,95033.819,4961.329,0.001,0.01
23,2,24993.933,6.064,0.081,0.01
23,17,24958.943,41.037,0.714,0.01
12,2,100000.0,0.0,0.001,0
12,10,94671.812,5330.176,0.001,0.11
12,22,98707.259,1294.638,0.32,0.01
17,13,99749.359,250.641,0.544,0.01
17,7,91857.095,8148.733,0.001,0
17,23,24994.171,5.832,0.714,0.01
17,20,99656.098,344.07,0.001,0.01
17,10,100000.0,0.0,1.746,0
8,9,19829.575,5178.787,1.516,0
8,5,24982.513,17.495,0.555,0.01
14,13,1141.781,408.02,2.77,0.01
14,3,1503.346,46.654,0.001,0.01
22,20,24795.89,204.11,0.648,0.01
22,12,99306.027,692.956,0.321,0.01
