node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.411,0
19,13,23410.667,1589.333,0.001,0.01
19,7,24317.175,688.711,0.488,0
6,19,1373.083,176.83,0.411,0.01
6,7,1550.0,0.0,1.134,0
13,19,24287.506,712.494,0.001,0.01
13,2,91040.632,8956.408,0.001,0
13,17,99999.763,0.237,0.001,0.01
13,14,131.13599999999997,1418.864,4.049,0.01
15,20,20908.701,4091.299,1.373,0.01
15,9,24999.763,0.237,1.208,0.01
20,15,24870.262,129.738,1.373,0.01
20,17,96014.894,3981.174,1.11,0.01
20,22,24158.242,841.758,0.255,0.01
7,19,24116.8,883.2,0.488,0.01
7,21,86396.247,13607.972,0.609,0
7,2,99999.763,0.237,0.91,0.01
7,6,1326.079,224.032,1.134,0.01
7,17,99999.763,0.237,0.93,0.01
7,1,99999.763,0.237,0.001,0.01
21,7,99864.746,135.388,0.609,0.01
21,18,19995.599000000002,5004.401,0.265,0.01
21,3,87850.419,12144.032,0.861,0.19
18,21,24935.313,64.687,0.265,0.01
18,2,20377.839,4628.041,1.953,0
11,3,16949.443,8050.711,0.359,0.15
11,10,25000.0,0.0,0.808,0
3,11,19740.83,5257.267,0.359,0
3,21,95476.996,4528.071,0.861,0
3,1,99363.953,635.733,0.001,0.01
3,14,996.166,553.56,0.959,0.01
3,10,83421.304,16578.696,1.353,0.01
1,3,99005.195,989.407,0.001,0.59
1,16,90569.956,9426.621,0.001,0
1,7,99575.731,424.059,0.001,0.01
4,16,98204.405,1793.823,0.001,0.01
4,2,74064.198,25921.973,0.001,0
16,4,77306.719,22703.921,0.001,0.05
16,5,13773.912,11225.402,0.17,0.1
16,9,91431.949,8568.051,1.064,0.01
16,1,97688.92,2307.477,0.001,0.25
16,10,100000.0,0.0,1.667,0
5,16,19090.035,5915.895,0.17,0
5,8,19549.175,5450.825,0.916,0.01
9,16,86539.043,13460.957,1.064,0.01
9,15,21107.035,3896.81,1.208,0.01
9,8,24823.582,176.593,0.971,0.01
10,16,85847.945,14154.632,1.667,0
10,17,93244.941,6750.942,2.414,0
10,11,24463.834,535.372,0.808,0.01
10,3,99658.182,341.818,1.354,0.01
10,12,95076.285,4927.17,0.318,0
2,13,99470.745,529.778,0.001,0.01
2,7,97830.054,2172.089,0.909,0.01
2,23,19566.315,5433.165,0.001,0.11
2,4,97594.83,2407.546,0.001,0.01
2,18,23206.413,1793.587,1.953,0.01
2,12,80682.19,19325.116,0.023,0.06
23,2,24905.817,94.09,0.001,0.01
23,17,19502.084,5498.372,0.596,0
12,2,100000.0,0.0,0.023,0
12,10,92983.388,7014.19,0.318,0.08
12,22,98546.054,1453.946,0.001,0.01
17,13,96395.185,3608.375,0.001,0.01
17,7,86327.578,13674.153,0.929,0.09
17,23,24952.955,47.091,0.595,0.01
17,20,99170.834,829.985,1.11,0.01
17,10,100000.0,0.0,2.414,0
8,9,17324.109,7668.318,0.971,0.01
8,5,24952.672,47.328,0.916,0.01
14,13,1173.269,376.731,4.049,0.01
14,3,443.35300000000007,1107.194,0.959,0.01
22,20,24917.59,82.41,0.255,0.01
22,12,98528.395,1471.605,0.001,0.01
