node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1549.761,0.239,85.961,0.01
19,13,24999.761,0.239,0.001,0.01
19,7,24999.761,0.239,0.856,0.01
6,19,1550.0,0.0,85.961,0
6,7,1549.761,0.239,0.183,0.01
13,19,25000.0,0.0,0.001,0
13,2,100000.0,0.0,0.479,0
13,17,100000.0,0.0,0.309,0
13,14,1550.0,0.0,0.347,0
15,20,25000.0,0.0,0.001,0
15,9,25000.0,0.0,0.173,0
20,15,25000.0,0.0,0.001,0
20,17,100000.0,0.0,0.001,0
20,22,25000.0,0.0,0.001,0
7,19,25000.0,0.0,0.856,0
7,21,100000.0,0.0,0.24,0
7,2,100000.0,0.0,0.725,0
7,6,1550.0,0.0,0.183,0
7,17,100000.0,0.0,0.001,0
7,1,100000.0,0.0,92.588,0
21,7,99999.761,0.239,0.24,0.01
21,18,24999.761,0.239,1.206,0.01
21,3,100000.0,0.0,0.709,0
18,21,25000.0,0.0,1.206,0
18,2,25000.0,0.0,1.288,0
11,3,25000.0,0.0,0.206,0
11,10,25000.0,0.0,0.001,0
3,11,24999.761,0.239,0.205,0.01
3,21,99999.761,0.239,0.708,0.01
3,1,99999.761,0.239,1.368,0.01
3,14,1550.0,0.0,0.919,0
3,10,100000.0,0.0,0.081,0
1,3,100000.0,0.0,1.368,0
1,16,100000.0,0.0,1.072,0
1,7,99999.761,0.239,92.588,0.01
4,16,100000.0,0.0,1.098,0
4,2,100000.0,0.0,0.797,0
16,4,99999.761,0.239,1.098,0.01
16,5,24999.761,0.239,1.382,0.01
16,9,99999.761,0.239,1.2,0.01
16,1,99999.761,0.239,1.072,0.01
16,10,99999.761,0.239,0.125,0.01
5,16,25000.0,0.0,1.382,0
5,8,25000.0,0.0,0.557,0
9,16,100000.0,0.0,1.2,0
9,15,24999.761,0.239,0.173,0.01
9,8,24999.761,0.239,0.132,0.01
10,16,100000.0,0.0,0.125,0
10,17,100000.0,0.0,0.185,0
10,11,24999.761,0.239,0.001,0.01
10,3,99999.761,0.239,0.08,0.01
10,12,100000.0,0.0,0.001,0
2,13,99999.761,0.239,0.479,0.01
2,7,99999.761,0.239,0.726,0.01
2,23,24999.761,0.239,1.238,0.01
2,4,99999.761,0.239,0.797,0.01
2,18,24999.761,0.239,1.288,0.01
2,12,99999.761,0.239,0.001,0.01
23,2,25000.0,0.0,1.238,0
23,17,25000.0,0.0,1.025,0
12,2,100000.0,0.0,0.001,0
12,10,99999.761,0.0,0.001,100.0
12,22,100000.0,0.0,0.001,0
17,13,99999.761,0.239,0.309,0.01
17,7,99999.761,0.239,0.001,0.01
17,23,24999.761,0.239,1.025,0.01
17,20,99999.761,0.239,0.001,0.01
17,10,99999.761,0.239,0.184,0.01
8,9,25000.0,0.0,0.132,0
8,5,24999.761,0.239,0.557,0.01
14,13,1549.761,0.239,0.347,0.01
14,3,1549.761,0.239,0.919,0.01
22,20,24999.761,0.239,0.001,0.01
22,12,99999.761,0.239,0.001,0.01
