node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1544.043,5.957,0.449,0.01
19,13,17940.93,7062.6,0.651,0.01
19,7,24326.857,673.48,0.253,0.01
6,19,1531.889,18.111,0.449,0.01
6,7,1394.878,155.2,105.135,0.01
13,19,24922.28,77.681,0.651,0.01
13,2,99999.76,0.24,0.48,0.01
13,17,84819.36,15179.01,0.001,0
13,14,0.16000000000008185,1549.84,589.234,0.01
15,20,24999.76,0.24,0.184,0.01
15,9,24463.08,536.652,2.203,0.01
20,15,24749.44,250.56,0.184,0.01
20,17,99106.447,893.553,0.001,0.01
20,22,24338.44,661.229,0.001,0.01
7,19,17817.96,7178.451,0.253,0.01
7,21,95994.88,4003.118,0.573,0.01
7,2,100000.0,0.0,0.665,0
7,6,1233.84,316.002,105.135,0.01
7,17,99999.76,0.24,0.001,0.01
7,1,86286.04000000001,13707.106,0.501,0.01
21,7,99094.533,899.96,0.573,0.66
21,18,22468.266,2531.734,0.508,0.01
21,3,99999.76,0.24,0.001,0.01
18,21,24928.516,71.484,0.508,0.01
18,2,22277.641,2722.359,0.758,0.01
11,3,24011.134,988.866,0.244,0.01
11,10,18679.6,6335.48,0.001,0
3,11,18870.225,6123.818,0.244,0.1
3,21,99994.043,5.957,0.001,0.01
3,1,95919.44,4080.56,0.006,0.01
3,14,0.9349999999999454,1549.84,368.641,0.01
3,10,100000.0,0.0,0.337,0
1,3,100000.0,0.0,0.006,0
1,16,76058.731,23959.14,0.793,0
1,7,88192.944,11812.96,0.502,0.01
4,16,94611.92,5385.387,0.44,0.01
4,2,99999.76,0.24,0.487,0.01
16,4,97736.332,2264.8,0.44,0.01
16,5,13616.132,11383.6,0.639,0.05
16,9,91821.009,8178.991,3.453,0.01
16,1,91356.362,8643.638,0.793,0.01
16,10,78471.324,21539.44,0.397,0.01
5,16,25000.0,0.0,0.639,0
5,8,13836.92,11163.08,0.28,0.01
9,16,77363.318,22636.682,3.454,0.01
9,15,24505.327,494.92,2.203,0.01
9,8,24892.534,107.52,0.648,0.01
10,16,100000.0,0.0,0.397,0
10,17,100000.0,0.0,0.001,0
10,11,24999.76,0.24,0.001,0.01
10,3,94921.84,5075.622,0.337,0.01
10,12,70825.56,29144.64,0.149,0.1
2,13,93888.096,6103.04,0.48,0.19
2,7,98302.249,1698.6,0.665,0.01
2,23,24952.344,47.68,0.191,0.01
2,4,97950.785,2050.24,0.487,0.01
2,18,23379.69,1620.31,0.759,0.01
2,12,96789.165,3212.44,0.264,0.01
23,2,23080.88,1918.161,0.192,0.01
23,17,24976.16,23.828,0.001,0.01
12,2,86941.64,13063.748,0.264,0
12,10,99707.96,292.04,0.149,0.01
12,22,98343.12,1656.052,0.001,0.01
17,13,99314.703,685.64,0.001,0.01
17,7,88061.889,11938.12,0.001,0.05
17,23,23099.47,1901.48,0.001,0.01
17,20,99135.992,864.008,0.001,0.01
17,10,96634.043,3365.957,0.001,0.01
8,9,11733.04,13254.373,0.648,0.04
8,5,24987.84,12.16,0.28,0.01
14,13,339.8800000000001,1210.12,589.234,0.01
14,3,357.76,1191.644,368.641,0.01
22,20,23903.908,1096.64,0.001,0.01
22,12,99124.318,876.12,0.001,0.01
