node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1549.761,0.239,0.001,0.01
19,13,24999.761,0.239,0.001,0.01
19,7,24999.761,0.239,0.001,0.01
6,19,1550.0,0.0,0.001,0
6,7,1549.761,0.239,0.996,0.01
13,19,25000.0,0.0,0.001,0
13,2,100000.0,0.0,0.497,0
13,17,100000.0,0.0,4.02,0
13,14,1550.0,0.0,0.001,0
15,20,25000.0,0.0,0.261,0
15,9,25000.0,0.0,0.001,0
20,15,25000.0,0.0,0.261,0
20,17,99999.761,0.239,0.001,0.01
20,22,24999.761,0.239,1.176,0.01
7,19,25000.0,0.0,0.001,0
7,21,100000.0,0.0,1.377,0
7,2,100000.0,0.0,1.386,0
7,6,1550.0,0.0,0.996,0
7,17,100000.0,0.0,106.152,0
7,1,100000.0,0.0,1.113,0
21,7,99999.761,0.239,1.377,0.01
21,18,24999.761,0.239,1.495,0.01
21,3,100000.0,0.0,1.826,0
18,21,25000.0,0.0,1.496,0
18,2,25000.0,0.0,1.824,0
11,3,24999.761,0.239,1.55,0.01
11,10,24999.761,0.239,1.325,0.01
3,11,24999.761,0.239,1.551,0.01
3,21,99999.761,0.239,1.826,0.01
3,1,99999.761,0.239,1.799,0.01
3,14,1550.0,0.0,0.495,0
3,10,100000.0,0.0,1.385,0
1,3,100000.0,0.0,1.799,0
1,16,100000.0,0.0,0.001,0
1,7,100000.0,0.0,1.113,0
4,16,100000.0,0.0,0.001,0
4,2,100000.0,0.0,0.704,0
16,4,99999.761,0.239,0.001,0.01
16,5,24999.761,0.239,0.001,0.01
16,9,99999.761,0.239,0.001,0.01
16,1,99999.761,0.239,0.001,0.01
16,10,99999.761,0.239,0.001,0.01
5,16,25000.0,0.0,0.001,0
5,8,25000.0,0.0,1.445,0
9,16,100000.0,0.0,0.001,0
9,15,25000.0,0.0,0.001,0
9,8,25000.0,0.0,0.001,0
10,16,100000.0,0.0,0.001,0
10,17,100000.0,0.0,0.001,0
10,11,25000.0,0.0,1.325,0
10,3,100000.0,0.0,1.385,0
10,12,100000.0,0.0,1.82,0
2,13,99999.761,0.239,0.497,0.01
2,7,99999.761,0.239,1.385,0.01
2,23,24999.761,0.239,2.355,0.01
2,4,99999.761,0.239,0.704,0.01
2,18,24999.761,0.239,1.824,0.01
2,12,99999.761,0.239,1.69,0.01
23,2,25000.0,0.0,2.356,0
23,17,25000.0,0.0,0.001,0
12,2,99999.761,0.239,1.69,0.01
12,10,99999.761,0.239,1.82,0.01
12,22,99999.761,0.239,1.559,0.01
17,13,100000.0,0.239,4.02,0
17,7,100000.0,0.0,106.153,0
17,23,25000.0,0.0,0.001,0
17,20,100000.0,0.0,0.001,0
17,10,100000.0,0.0,0.001,0
8,9,24999.761,0.239,0.001,0.01
8,5,25000.0,0.0,1.445,0
14,13,1550.0,0.0,0.001,0
14,3,1550.0,0.0,0.495,0
22,20,24999.761,0.239,1.176,0.01
22,12,99999.761,0.239,1.559,0.01
