node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.379,0
19,13,24993.8,6.2,1.398,0.01
19,7,24195.4,804.6,0.995,0.01
6,19,1550.0,0.0,0.379,0
6,7,1460.645,95.36,43.756,0
13,19,24445.72,554.28,1.398,0.01
13,2,100000.0,0.0,1.272,0
13,17,97598.12,2401.88,0.002,0.01
13,14,1198.3600000000001,351.464,0.456,0.01
15,20,24946.36,53.64,0.001,0.01
15,9,22837.601,2163.48,0.001,0.01
20,15,22866.32,2133.68,0.001,0.01
20,17,99797.12,202.88,0.042,0.01
20,22,24654.08,345.92,3.063,0.01
7,19,24928.48,71.52,0.995,0.01
7,21,99260.96,739.04,0.444,0.01
7,2,96417.8,3583.992,0.517,0.01
7,6,1406.96,142.969,43.756,0.01
7,17,99815.24,184.76,0.29,0.01
7,1,99666.24,333.76,0.107,0.01
21,7,99892.72,107.28,0.443,0.01
21,18,24475.52,524.48,0.538,0.01
21,3,99970.2,29.785,0.209,0.01
18,21,24981.88,18.12,0.538,0.01
18,2,22752.84,2248.284,1.052,0.01
11,3,23467.274,1531.194,0.601,0.01
11,10,19388.594,5608.951,0.001,0
3,11,23981.349,1019.67,0.601,0.01
3,21,100000.0,0.0,0.21,0
3,1,97384.868,2616.44,0.159,0.01
3,14,1305.522,244.478,0.878,0.01
3,10,99642.339,357.483,0.299,0.01
1,3,99993.8,6.197,0.159,0.01
1,16,96489.32,3512.436,0.232,0.01
1,7,96835.24,3164.76,0.107,0.01
4,16,99648.36,351.816,78.438,0.01
4,2,94767.12,5235.498,39.84,0.01
16,4,96440.1,3558.12,78.438,0.01
16,5,21416.248,3581.96,0.644,0.01
16,9,98646.403,1353.597,0.268,0.01
16,1,99576.628,423.16,0.232,0.01
16,10,87620.85,12372.507,0.04,0
5,16,20970.8,4031.216,0.644,0.01
5,8,24296.48,703.52,0.235,0.01
9,16,88360.02,11639.98,0.268,0.01
9,15,24940.4,59.57,0.001,0.01
9,8,24111.516,888.04,0.614,0.01
10,16,98124.236,1878.579,0.04,0.01
10,17,94099.301,5900.64,0.368,0.1
10,11,23725.834,1264.152,0.001,0.93
10,3,99553.447,446.777,0.299,0.01
10,12,86002.038,14006.0,0.111,0.04
2,13,99552.776,447.0,1.272,0.01
2,7,99010.145,989.36,0.517,0.01
2,23,23682.181,1317.16,1.946,0.01
2,4,96135.988,3862.08,39.84,0.01
2,18,23664.292,1335.04,1.052,0.01
2,12,97495.548,2503.2,0.546,0.01
23,2,23420.36,1580.43,1.946,0.01
23,17,23682.6,1317.4,0.319,0.01
12,2,97657.48,2343.692,0.546,0.01
12,10,99195.16,809.99,0.111,0
12,22,99749.44,250.56,0.44,0.01
17,13,99535.12,464.88,0.001,0.01
17,7,99612.6,387.4,0.29,0.01
17,23,23432.52,1567.48,0.319,0.01
17,20,97425.28,2574.72,0.041,0.01
17,10,96924.64,3078.242,0.368,0
8,9,20607.239999999998,4394.957,0.614,0.01
8,5,24994.04,5.96,0.235,0.01
14,13,1454.688,95.36,0.456,0.01
14,3,1299.805,250.195,0.878,0.01
22,20,24886.76,113.24,3.063,0.01
22,12,99582.8,417.2,0.44,0.01
