node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1549.76,0.24,1.524,0.01
19,13,24999.48,0.52,0.668,0.01
19,7,24999.76,0.24,1.272,0.01
6,19,1550.0,0.0,1.524,0
6,7,1550.0,0.0,1.177,0
13,19,25000.0,0.0,0.668,0
13,2,100000.0,0.0,0.911,0
13,17,100000.0,0.0,0.407,0
13,14,1550.0,0.0,0.055,0
15,20,25000.0,0.0,0.335,0
15,9,25000.0,0.0,0.258,0
20,15,25000.0,0.0,0.336,0
20,17,99999.76,0.24,0.066,0.01
20,22,24999.76,0.24,1.504,0.01
7,19,25000.0,0.0,1.272,0
7,21,99999.72,0.28,0.788,0.01
7,2,100000.0,0.0,0.657,0
7,6,1550.0,0.0,1.177,0
7,17,100000.0,0.0,0.246,0
7,1,100000.0,0.0,0.856,0
21,7,99999.76,0.24,0.787,0.01
21,18,24999.76,0.24,0.635,0.01
21,3,100000.0,0.0,0.929,0
18,21,25000.0,0.0,0.635,0
18,2,25000.0,0.0,0.329,0
11,3,24999.76,0.24,2.313,0.01
11,10,24999.76,0.24,1.766,0.01
3,11,24999.76,0.24,2.313,0.01
3,21,99999.76,0.24,0.929,0.01
3,1,99999.76,0.24,16.558,0.01
3,14,1550.0,0.0,0.52,0
3,10,100000.0,0.0,1.773,0
1,3,99999.76,0.24,16.558,0.01
1,16,99999.76,0.24,1.2,0.01
1,7,100000.0,0.0,0.856,0
4,16,100000.0,0.0,1.238,0
4,2,100000.0,0.0,0.981,0
16,4,99999.76,0.24,1.238,0.01
16,5,24999.76,0.24,1.089,0.01
16,9,100000.0,0.0,1.659,0
16,1,100000.0,0.0,1.2,0
16,10,100000.0,0.0,1.791,0
5,16,24999.76,0.24,1.089,0.01
5,8,24999.76,0.24,0.896,0.01
9,16,100000.0,0.0,1.659,0
9,15,25000.0,0.0,0.258,0
9,8,25000.0,0.0,1.16,0
10,16,99999.76,0.24,1.79,0.01
10,17,99999.76,0.24,0.404,0.01
10,11,25000.0,0.0,1.766,0
10,3,100000.0,0.0,1.773,0
10,12,100000.0,0.0,1.954,0
2,13,99999.72,0.28,0.911,0.01
2,7,100000.0,0.0,0.657,0
2,23,25000.0,0.0,0.888,0
2,4,100000.0,0.0,0.98,0
2,18,25000.0,0.0,0.329,0
2,12,100000.0,0.0,0.807,0
23,2,24999.76,0.24,0.888,0.01
23,17,24999.76,0.24,0.001,0.01
12,2,99999.76,0.24,0.807,0.01
12,10,99999.76,0.24,1.953,0.01
12,22,99999.76,0.24,0.391,0.01
17,13,100000.0,0.0,0.407,0
17,7,100000.0,0.0,0.246,0
17,23,25000.0,0.0,0.001,0
17,20,100000.0,0.0,0.066,0
17,10,100000.0,0.0,0.404,0
8,9,24999.76,0.24,1.16,0.01
8,5,25000.0,0.0,0.896,0
14,13,1550.0,0.0,0.055,0
14,3,1550.0,0.0,0.52,0
22,20,24999.76,0.24,1.504,0.01
22,12,99999.481,0.52,0.391,0.01
