node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1502.104,47.92,1.791,0.01
19,13,24141.949,852.094,2.951,0.69
19,7,24892.534,107.466,2.596,0.01
6,19,1460.6,89.355,1.791,0.01
6,7,1525.92,24.068,0.845,0.01
13,19,24565.137,434.863,2.951,0.01
13,2,95008.016,4994.48,2.007,0.01
13,17,95357.16,4642.84,2.134,0.01
13,14,167.971,1382.029,2.758,0.01
15,20,15064.68,9929.36,1.668,0.06
15,9,22526.6,2466.207,57.67,0.24
20,15,22550.44,2449.56,1.668,0.01
20,17,99833.12,166.88,0.91,0.01
20,22,7453.759999999998,17537.471,0.84,0.01
7,19,24553.223,452.734,2.596,0
7,21,99749.805,250.195,1.23,0.01
7,2,96646.197,3343.56,0.656,0.36
7,6,1436.817,113.24,0.845,0.01
7,17,100000.0,0.0,2.562,0
7,1,99857.031,143.04,0.001,0.01
21,7,97056.992,2954.923,1.23,0
21,18,24999.76,0.24,0.493,0.01
21,3,99731.934,268.066,1.316,0.01
18,21,24529.395,470.605,0.493,0.01
18,2,23296.292,1704.56,1.162,0.01
11,3,17383.12,7616.88,0.001,0.01
11,10,25000.0,0.0,0.001,0
3,11,22913.760000000002,2092.2,0.001,0
3,21,97456.112,2537.931,1.315,0.23
3,1,99928.276,71.724,0.001,0.01
3,14,1287.891,262.109,1.411,0.01
3,10,93208.996,6791.004,2.461,0.01
1,3,99731.934,268.066,0.001,0.01
1,16,96509.185,3498.52,0.001,0
1,7,98748.16,1251.214,0.001,0.01
4,16,95434.64,4565.36,0.626,0.01
4,2,96143.88,3856.12,3.291,0.01
16,4,95756.24,4243.76,0.626,0.01
16,5,20899.28,4100.72,0.358,0.01
16,9,97758.8,2241.2,0.721,0.01
16,1,98783.92,1215.472,0.001,0.01
16,10,95547.64,4450.135,0.657,0.01
5,16,23176.24,1823.76,0.358,0.01
5,8,21865.04,3134.96,0.888,0.01
9,16,94725.4,5274.6,0.721,0.01
9,15,15039.62,9965.36,57.67,0.01
9,8,24034.722999999998,971.72,1.343,0
10,16,98820.51,1180.08,0.657,0.01
10,17,88336.152,11669.68,0.001,0.01
10,11,24701.909,298.24,0.001,0.01
10,3,99672.124,327.876,2.461,0.01
10,12,100000.0,0.0,0.487,0
2,13,97001.88,3002.579,2.007,0
2,7,99999.76,0.24,0.656,0.01
2,23,24946.12,53.853,1.112,0.01
2,4,93312.64,6687.36,3.291,0.01
2,18,23158.12,1840.96,1.162,0.01
2,12,99999.76,0.24,1.187,0.01
23,2,24988.086,11.92,1.113,0.01
23,17,24988.086,11.92,0.001,0.01
12,2,97991.24,2002.8,1.188,0.3
12,10,99004.44,995.062,0.487,0.01
12,22,99868.88,131.054,0.205,0.01
17,13,95452.28,4547.72,2.134,0.01
17,7,99856.72,143.208,2.562,0.01
17,23,24993.8,6.197,0.001,0.01
17,20,89444.6,10555.4,0.91,0.01
17,10,99999.76,0.24,0.001,0.01
8,9,18044.68,6957.801,1.343,0
8,5,24993.8,6.2,0.888,0.01
14,13,1216.167,333.833,2.758,0.01
14,3,382.18399999999997,1167.816,1.411,0.01
22,20,24809.135,190.96,0.84,0.01
22,12,82885.237,17129.28,0.205,0
