node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,1.551,0
19,13,24442.27,557.73,1.297,0.01
19,7,24792.334,207.562,0.833,0.01
6,19,1526.267,23.733,1.552,0.01
6,7,1395.734,154.189,0.447,0.01
13,19,25000.0,0.0,1.297,0
13,2,96226.182,3770.065,1.27,0.01
13,17,89990.523,10005.45,1.196,0
13,14,618.233,931.767,90.72,0.01
15,20,7164.260999999999,17838.726,1.627,0
15,9,20591.319,4416.151,0.001,0
20,15,20492.935,4503.375,1.627,0.13
20,17,94164.537,5838.488,0.739,0
20,22,11905.791,13087.698,0.383,0.01
7,19,24549.294,450.931,0.833,0.01
7,21,98956.02,1049.91,0.479,0
7,2,90914.468,9092.869,0.228,0
7,6,1271.035,279.104,0.446,0.01
7,17,97615.761,2383.053,0.675,0.01
7,1,99240.677,759.323,0.285,0.01
21,7,93826.507,6173.493,0.479,0.01
21,18,23185.313000000002,1807.857,0.737,0.33
21,3,99780.338,219.771,0.57,0.01
18,21,24898.996,101.055,0.737,0.01
18,2,22931.099000000002,2068.901,0.001,0.01
11,3,21253.884,3749.846,0.001,0.01
11,10,20750.055,4248.243,0.001,0.14
3,11,22187.616,2815.515,0.001,0
3,21,92114.644,7899.224,0.57,0
3,1,99685.535,314.308,0.418,0.01
3,14,1175.963,374.037,0.637,0.01
3,10,99566.63,433.37,1.102,0.01
1,3,99270.328,730.035,0.418,0.01
1,16,90345.154,9655.972,0.508,0
1,7,93927.323,6066.746,0.285,0.1
4,16,98084.498,1914.55,0.408,0.01
4,2,96566.328,3437.892,0.806,0
16,4,100000.0,0.0,0.407,0
16,5,14229.915,10775.443,1.199,0.01
16,9,94961.711,5038.289,0.001,0.01
16,1,92389.219,7614.567,0.508,0.01
16,10,100000.0,0.0,0.944,0
5,16,24999.761,0.239,1.199,0.01
5,8,13785.473,11214.527,1.031,0.01
9,16,94641.39199999999,5358.608,0.001,0.01
9,15,7300.786,17699.034,0.001,0.1
9,8,24591.009,409.194,0.727,0.01
10,16,93573.997,6419.612,0.944,0.01
10,17,99495.431,504.068,0.311,0.01
10,11,22496.147,2507.29,0.001,0
10,3,97324.082,2675.918,1.102,0.01
10,12,94280.299,5716.856,1.932,0.01
2,13,96615.455,3376.048,1.27,0.35
2,7,98103.232,1891.781,0.228,0.31
2,23,24982.218,17.791,0.001,0.01
2,4,94736.469,5260.219,0.807,0.11
2,18,23512.222999999998,1487.777,0.001,0.01
2,12,94872.8,5129.751,0.686,0.01
23,2,24946.388,53.585,0.001,0.01
23,17,24952.318,47.658,1.224,0.01
12,2,95937.711,4066.196,0.685,0
12,10,98392.876,1607.924,1.932,0.01
12,22,98837.652,1161.77,1.459,0.01
17,13,97872.064,2130.055,1.196,0.01
17,7,98571.497,1429.214,0.675,0.01
17,23,24857.742,142.328,1.225,0.01
17,20,94938.001,5064.517,0.739,0.01
17,10,91808.334,8193.888,0.311,0.07
8,9,12178.587,12826.892,0.727,0
8,5,24691.622,302.448,1.031,1.92
14,13,1241.468,308.532,90.72,0.01
14,3,1087.203,462.797,0.636,0.01
22,20,24300.567,699.781,0.383,0.01
22,12,87007.141,12999.323,1.459,0.01
