node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.967,0
19,13,24463.6,536.4,0.001,0.01
19,7,24964.24,35.76,1.04,0.01
6,19,1466.362,83.68,0.967,0.01
6,7,1538.086,11.926,82.459,0.01
13,19,24838.84,161.16,0.001,0.01
13,2,96262.84,3739.03,0.001,0.01
13,17,99070.0,930.465,0.001,0.01
13,14,1418.6399999999999,131.36,3.758,0.01
15,20,17847.760000000002,7155.818,2.996,0.01
15,9,22419.08,2583.504,1.637,0.01
20,15,22382.011,2616.68,2.996,0.01
20,17,96839.62,3160.38,1.508,0.01
20,22,20643.239999999998,4358.939,1.385,0.01
7,19,24862.68,137.32,1.04,0.01
7,21,99141.091,859.339,1.354,0.01
7,2,99075.498,924.502,0.829,0.01
7,6,1400.685,149.165,82.459,0.01
7,17,94242.4,5766.443,1.607,0
7,1,99999.76,0.24,0.824,0.01
21,7,97685.205,2313.637,1.354,0.01
21,18,24874.715,125.223,0.397,0.01
21,3,99957.998,41.939,0.47,0.01
18,21,23270.495,1730.37,0.397,0.01
18,2,24999.76,0.24,0.527,0.01
11,3,24218.849,780.37,0.128,0.01
11,10,19573.686999999998,5429.56,0.162,0
3,11,23939.65,1067.374,0.128,0
3,21,100000.0,0.0,0.47,0
3,1,99189.845,812.184,0.44,0.01
3,14,0.9349999999999454,1549.84,489.904,0.01
3,10,99588.726,411.48,0.001,0.01
1,3,99623.768,375.292,0.44,0.01
1,16,97336.513,2660.821,0.962,0.01
1,7,95224.837,4788.274,0.824,0
4,16,95587.154,4409.089,0.141,0.13
4,2,97465.493,2534.507,0.347,0.01
16,4,97494.294,2504.452,0.141,0.01
16,5,20581.431,4416.36,0.907,0.01
16,9,100000.0,0.0,0.001,0
16,1,96241.441,3744.409,0.963,0.48
16,10,95181.911,4827.6,1.491,0
5,16,16453.36,8544.952,0.907,0.07
5,8,23456.36,1543.64,0.723,0.01
9,16,99999.76,0.24,0.001,0.01
9,15,17912.432,7080.48,1.637,0.01
9,8,24832.953,166.88,1.57,0.01
10,16,100000.0,0.0,1.492,0
10,17,97377.6,2623.712,1.343,0.01
10,11,23802.04,1192.596,0.162,0.5
10,3,99296.48,703.168,0.001,0.01
10,12,89188.32,10799.76,1.029,0.11
2,13,99379.85,619.84,0.001,0.01
2,7,99183.072,822.891,0.829,0
2,23,25000.0,0.0,0.761,0
2,4,93720.98,6273.057,0.347,0.09
2,18,23837.219,1162.781,0.527,0.01
2,12,98276.698,1722.44,1.108,0.01
23,2,20384.412,4615.588,0.762,0.01
23,17,24987.834,12.166,0.717,0.01
12,2,97586.2,2420.97,1.108,0
12,10,99278.84,721.16,1.029,0.01
12,22,99576.84,423.372,1.611,0.01
17,13,100000.0,0.0,0.001,0
17,7,99618.369,381.44,1.607,0.01
17,23,20384.652000000002,4615.348,0.717,0.01
17,20,97096.028,2903.972,1.508,0.01
17,10,97334.547,2670.08,1.343,0
8,9,25000.0,0.0,1.57,0
8,5,20470.4,4523.64,0.722,0.13
14,13,65.96000000000004,1484.04,3.758,0.01
14,3,1544.04,5.957,489.904,0.01
22,20,24892.666,107.28,1.385,0.01
22,12,95426.393,4571.32,1.611,0.01
