node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.001,0
19,13,24983.648,16.36,1.117,0.01
19,7,24988.996,11.01,0.001,0.01
6,19,1549.76,0.24,0.001,0.01
6,7,1550.0,0.0,0.255,0
13,19,24870.855,129.08,1.117,0.01
13,2,99868.73,131.27,0.951,0.01
13,17,99686.927,313.073,0.426,0.01
13,14,102.30400000000009,1452.932,0.042,0
15,20,24956.24,43.804,0.802,0.01
15,9,24985.78,14.234,0.621,0.01
20,15,24985.766,14.22,0.802,0.01
20,17,99974.122,25.865,0.001,0.01
20,22,24624.188,375.624,1.14,0.01
7,19,24986.913,13.08,0.001,0.01
7,21,99722.013,278.126,0.001,0.01
7,2,99993.797,6.203,0.557,0.01
7,6,1549.76,0.24,0.255,0.01
7,17,99881.733,118.267,0.001,0.01
7,1,99983.624,16.409,0.709,0.01
21,7,99884.364,115.578,0.001,0.01
21,18,24420.356,579.354,0.001,0.01
21,3,99987.828,12.166,0.407,0.01
18,21,24994.385,5.618,0.001,0.01
18,2,24988.99,11.01,1.944,0.01
11,3,24973.233,26.753,0.053,0.01
11,10,23687.487,1311.2,0.439,0.01
3,11,23773.955,1220.693,0.053,0.47
3,21,99187.918,812.488,0.406,0.01
3,1,99982.111,17.925,0.001,0.01
3,14,1239.309,310.536,0.001,0.01
3,10,99924.754,75.208,1.05,0.01
1,3,99924.836,75.014,0.001,0.01
1,16,99976.689,23.287,1.258,0.01
1,7,99977.692,22.263,0.709,0.01
4,16,99904.596,95.451,0.858,0.01
4,2,99864.456,135.544,0.877,0.01
16,4,99952.553,47.424,0.857,0.01
16,5,25000.0,0.0,0.258,0
16,9,99941.345,58.655,0.486,0.01
16,1,100000.0,0.0,1.258,0
16,10,99892.613,107.28,0.362,0.01
5,16,24941.069,58.931,0.258,0.01
5,8,25000.0,0.0,0.824,0
9,16,99999.76,0.24,0.486,0.01
9,15,24962.402,37.56,0.621,0.01
9,8,24958.482,41.497,0.001,0.01
10,16,99910.6,89.489,0.362,0.01
10,17,98342.18,1652.686,0.001,0.34
10,11,24880.56,119.56,0.439,0.01
10,3,99823.14,176.948,1.05,0.01
10,12,99999.76,0.24,0.336,0.01
2,13,99803.498,196.502,0.951,0.01
2,7,99738.829,261.171,0.556,0.01
2,23,25000.0,0.0,1.05,0
2,4,99979.978,20.022,0.877,0.01
2,18,24938.493,61.507,1.945,0.01
2,12,100000.0,0.0,1.299,0
23,2,24911.56,88.44,1.05,0.01
23,17,24993.929,6.071,0.553,0.01
12,2,99966.983,33.017,1.299,0.01
12,10,99910.047,89.908,0.335,0.01
12,22,99945.665,54.335,0.737,0.01
17,13,98648.812,1351.188,0.426,0.01
17,7,100000.0,0.0,0.001,0
17,23,24903.468,96.532,0.553,0.01
17,20,99544.512,455.716,0.001,0.01
17,10,100000.0,0.0,0.001,0
8,9,24996.622,3.379,0.001,0.01
8,5,24960.812,39.227,0.824,0.01
14,13,1526.756,23.256,0.043,0.01
14,3,336.48800000000006,1214.119,0.001,0.01
22,20,24964.27,35.748,1.14,0.01
22,12,99945.953,54.047,0.737,0.01
