node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1549.762,0.238,0.996,0.01
19,13,24999.762,0.238,1.738,0.01
19,7,24999.762,0.238,1.548,0.01
6,19,1550.0,0.0,0.996,0
6,7,1549.762,0.238,0.281,0.01
13,19,25000.0,0.0,1.738,0
13,2,100000.0,0.0,1.714,0
13,17,100000.0,0.0,1.527,0
13,14,1550.0,0.0,0.861,0
15,20,25000.0,0.0,0.52,0
15,9,25000.0,0.0,0.385,0
20,15,25000.0,0.0,0.521,0
20,17,100000.0,0.0,0.533,0
20,22,25000.0,0.0,0.723,0
7,19,25000.0,0.0,1.548,0
7,21,100000.0,0.0,0.093,0
7,2,100000.0,0.0,1.002,0
7,6,1550.0,0.0,0.281,0
7,17,100000.0,0.0,0.687,0
7,1,100000.0,0.0,0.153,0
21,7,99999.762,0.238,0.093,0.01
21,18,24999.762,0.238,1.928,0.01
21,3,100000.0,0.0,0.001,0
18,21,25000.0,0.0,1.928,0
18,2,25000.0,0.0,0.423,0
11,3,25000.0,0.0,0.666,0
11,10,25000.0,0.0,0.279,0
3,11,24999.762,0.238,0.666,0.01
3,21,99999.762,0.238,0.001,0.01
3,1,99999.762,0.238,0.179,0.01
3,14,1550.0,0.0,1.273,0
3,10,100000.0,0.0,1.216,0
1,3,100000.0,0.0,0.179,0
1,16,100000.0,0.0,0.845,0
1,7,99999.762,0.238,0.152,0.01
4,16,100000.0,0.0,0.129,0
4,2,100000.0,0.0,0.855,0
16,4,99999.762,0.238,0.129,0.01
16,5,24999.762,0.238,0.001,0.01
16,9,99999.762,0.238,0.001,0.01
16,1,99999.762,0.238,0.845,0.01
16,10,99999.762,0.238,0.31,0.01
5,16,25000.0,0.0,0.001,0
5,8,25000.0,0.0,0.758,0
9,16,100000.0,0.0,0.001,0
9,15,24999.762,0.238,0.384,0.01
9,8,24999.762,0.238,0.115,0.01
10,16,100000.0,0.0,0.31,0
10,17,100000.0,0.0,0.621,0
10,11,25000.0,0.0,0.279,0
10,3,100000.0,0.0,1.216,0
10,12,100000.0,0.0,1.23,0
2,13,99999.762,0.238,1.714,0.01
2,7,99999.762,0.238,1.002,0.01
2,23,24999.762,0.238,0.811,0.01
2,4,99999.762,0.238,0.855,0.01
2,18,24999.762,0.238,0.423,0.01
2,12,99999.762,0.238,1.177,0.01
23,2,25000.0,0.0,0.81,0
23,17,25000.0,0.0,0.715,0
12,2,99999.762,0.238,1.177,0.01
12,10,99999.762,0.238,1.231,0.01
12,22,99999.762,0.238,2.957,0.01
17,13,99999.762,0.238,1.527,0.01
17,7,99999.762,0.238,0.687,0.01
17,23,24999.762,0.238,0.716,0.01
17,20,99999.762,0.238,0.533,0.01
17,10,99999.762,0.238,0.622,0.01
8,9,25000.0,0.0,0.115,0
8,5,25000.0,0.0,0.758,0
14,13,1549.762,0.238,0.861,0.01
14,3,1549.762,0.238,1.273,0.01
22,20,24999.762,0.238,0.723,0.01
22,12,99999.762,0.238,2.957,0.01
