node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.629,0
19,13,24642.693,357.307,0.707,0.01
19,7,24906.28,93.72,1.114,0.01
6,19,1549.764,0.236,0.629,0.01
6,7,1444.329,105.671,0.775,0.01
13,19,24496.02,503.98,0.707,0.01
13,2,96139.912,3861.986,12.928,0.01
13,17,94763.165,5239.41,1.134,0.01
13,14,1298.128,251.996,82.504,0.01
15,20,23124.68,1880.256,0.466,0
15,9,24953.117,46.883,0.168,0.01
20,15,24999.764,0.236,0.466,0.01
20,17,97721.435,2279.685,2.058,0.01
20,22,24355.676,644.324,1.155,0.01
7,19,24900.187,99.813,1.114,0.01
7,21,99484.541,515.713,0.994,0.01
7,2,93463.037,6534.317,0.762,0.09
7,6,1450.423,99.577,0.775,0.01
7,17,97334.84,2666.47,0.86,0.01
7,1,99671.98,328.02,0.001,0.01
21,7,99156.106,843.479,0.994,0.01
21,18,24320.197,679.803,1.212,0.01
21,3,98669.695,1329.651,1.054,0.01
18,21,23593.51,1406.49,1.212,0.01
18,2,24619.076,380.924,0.947,0.01
11,3,17387.375,7614.742,0.852,0
11,10,25000.0,0.0,0.775,0
3,11,23600.059,1400.629,0.852,0.01
3,21,99056.943,943.52,1.054,0.01
3,1,98277.897,1722.103,0.001,0.01
3,14,1251.268,298.879,0.001,0.01
3,10,81824.197,18184.739,1.252,0.01
1,3,89643.951,10356.049,0.001,0.01
1,16,96801.808,3199.764,0.001,0.01
1,7,92021.857,7978.143,0.001,0.01
4,16,99747.892,252.232,14.238,0.01
4,2,96854.29,3147.257,0.532,0.01
16,4,99191.032,808.334,14.238,0.72
16,5,19696.126,5301.268,1.387,0.01
16,9,97995.516,2004.484,0.49,0.01
16,1,83661.042,16336.786,0.001,0
16,10,99999.764,0.236,1.075,0.01
5,16,15159.41,9839.567,1.386,0.06
5,8,23026.025,1968.118,1.323,0.3
9,16,93717.679,6282.321,0.49,0.01
9,15,22977.935,2016.205,0.168,0.29
9,8,24999.764,0.236,0.68,0.01
10,16,95173.425,4828.948,1.074,0.01
10,17,97229.405,2771.957,0.908,0.01
10,11,23739.784,1260.216,0.775,0.01
10,3,99255.497,744.138,1.252,0.01
10,12,81630.663,18369.337,0.892,0.01
2,13,96483.54,3514.732,12.928,0.01
2,7,98388.161,1611.047,0.762,0.01
2,23,24999.764,0.236,0.56,0.01
2,4,94854.356,5143.115,0.532,0.01
2,18,24185.172,820.688,0.947,0
2,12,99999.764,0.236,0.091,0.01
23,2,24988.285,11.721,0.56,0.01
23,17,24929.71,70.324,0.596,0.01
12,2,97422.703,2578.564,0.091,0.01
12,10,98758.211,1235.931,0.892,0.47
12,22,99548.973,451.027,1.698,0.01
17,13,97403.618,2595.106,1.134,0.01
17,7,99747.768,252.108,0.86,0.01
17,23,24999.764,0.236,0.596,0.01
17,20,98610.855,1388.462,2.058,0.01
17,10,92715.32,7281.101,0.908,0.01
8,9,24988.285,11.721,0.68,0.01
8,5,20009.179,4990.821,1.323,0.01
14,13,1403.255,146.673,82.505,0.01
14,3,1338.791,211.106,0.001,0.01
22,20,24847.705,152.295,1.155,0.01
22,12,99349.818,650.182,1.698,0.01
