node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1541.005,8.995,0.822,0.01
19,13,24599.111,401.086,0.001,0.01
19,7,24967.556,32.46,0.001,0.01
6,19,1547.955,2.045,0.822,0.01
6,7,1466.161,83.88,0.001,0.01
13,19,24996.879,3.119,0.001,0.01
13,2,95650.609,4353.113,0.001,0
13,17,99683.801,316.043,0.001,0.01
13,14,1534.401,15.599,0.001,0.01
15,20,24989.19,10.804,0.001,0.01
15,9,20384.063000000002,4619.528,0.138,0
20,15,20450.682,4551.555,0.001,0.01
20,17,99955.961,44.039,110.051,0.01
20,22,24999.764,0.236,4.037,0.01
7,19,24995.908,4.09,0.001,0.01
7,21,99965.714,34.269,0.371,0.01
7,2,99093.092,906.462,0.481,0.01
7,6,1387.552,162.368,0.001,0.01
7,17,97681.051,2323.67,1.851,0
7,1,98469.415,1529.833,0.001,0.01
21,7,99999.764,0.236,0.371,0.01
21,18,24999.764,0.236,0.964,0.01
21,3,99819.823,180.177,1.489,0.01
18,21,24997.797,2.203,0.964,0.01
18,2,24531.272,468.728,0.739,0.01
11,3,23915.756,1084.244,1.526,0.01
11,10,25000.0,0.0,2.292,0
3,11,24999.764,0.236,1.526,0.01
3,21,99999.764,0.236,1.489,0.01
3,1,99999.764,0.236,0.001,0.01
3,14,1.740000000000009,1549.021,111.376,0.01
3,10,99991.819,8.185,0.318,0.01
1,3,100000.0,0.0,0.001,0
1,16,100000.0,0.0,0.623,0
1,7,97334.698,2666.613,0.001,0.01
4,16,99994.833,5.164,1.696,0.01
4,2,93291.29,6705.412,1.527,0.01
16,4,94241.015,5761.818,1.696,0.01
16,5,24923.622,76.415,0.001,0.01
16,9,99984.861,15.139,2.65,0.01
16,1,99689.074,310.926,0.623,0.01
16,10,99977.145,22.867,1.239,0.01
5,16,21631.221,3367.123,0.001,0.01
5,8,24974.548,25.452,0.001,0.01
9,16,97504.35800000001,2495.642,2.65,0.01
9,15,24993.628,6.375,0.138,0.01
9,8,20686.832000000002,4309.426,0.704,0.1
10,16,100000.0,0.0,1.239,0
10,17,100000.0,0.0,0.551,0
10,11,24996.848,3.15,2.292,0.01
10,3,99212.344,787.268,0.318,0.01
10,12,99989.514,10.491,0.001,0.01
2,13,99824.814,175.272,0.001,0.01
2,7,98521.99,1478.737,0.48,0.01
2,23,24990.509,9.495,0.554,0.01
2,4,96322.659,3679.15,1.528,0.01
2,18,24990.509,9.491,0.739,0.01
2,12,99989.538,10.467,0.001,0.01
23,2,24976.602,23.386,0.554,0.01
23,17,24980.27,19.721,1.359,0.01
12,2,97525.552,2473.231,0.001,0.01
12,10,99947.046,52.928,0.001,0.01
12,22,99989.533,10.462,0.001,0.01
17,13,99358.073,642.243,0.001,0.01
17,7,99815.359,184.732,1.851,0.01
17,23,24999.764,0.236,1.359,0.01
17,20,95820.421,4173.719,110.051,0.1
17,10,99994.246,5.754,0.551,0.01
8,9,24989.182,10.812,0.704,0.01
8,5,19320.791,5679.209,0.001,0.01
14,13,0,1550.65,0.001,0.01
14,3,1533.803,16.189,111.376,0.01
22,20,24788.893,211.107,4.037,0.01
22,12,99967.559,32.456,0.001,0.01
