node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.355,0
19,13,24290.76,709.24,0.238,0.01
19,7,24803.04,196.96,0.376,0.01
6,19,1550.0,0.0,0.355,0
6,7,1371.2,178.8,0.086,0.01
13,19,24928.48,71.52,0.237,0.01
13,2,96447.84,3552.16,0.296,0.01
13,17,96626.64,3373.36,0.274,0.01
13,14,697.72,852.28,0.437,0.01
15,20,24469.56,536.132,0.353,0
15,9,24707.96,291.894,0.319,0.01
20,15,24690.235,309.92,0.353,0.01
20,17,99362.359,637.96,0.319,0.01
20,22,23635.322,1364.678,0.412,0.01
7,19,24713.64,286.36,0.376,0.01
7,21,98062.76,1936.272,0.252,0.01
7,2,70605.04000000001,29394.96,0.151,0.01
7,6,1323.28,226.72,0.087,0.01
7,17,91805.0,8200.96,0.28,0
7,1,88163.2,11836.842,0.444,0
21,7,96908.306,3093.24,0.252,0.01
21,18,22897.171,2096.872,0.238,0.28
21,3,99737.891,262.24,0.291,0.01
18,21,22795.662,2204.338,0.238,0.01
18,2,24999.76,0.24,0.001,0.01
11,3,16939.91,8064.12,0.523,0.01
11,10,24999.76,0.24,0.193,0.01
3,11,22377.6,2621.089,0.523,0.01
3,21,97770.96,2233.883,0.291,0
3,1,97365.68,2633.003,0.816,0.01
3,14,1030.96,519.04,0.443,0.01
3,10,93801.36,6198.64,0.394,0.01
1,3,99922.319,77.72,0.816,0.01
1,16,80687.096,19300.99,0.001,0.06
1,7,74301.409,25699.52,0.444,0.05
4,16,100000.0,0.0,0.001,0
4,2,93035.238,6961.28,0.24,0.01
16,4,98129.495,1872.376,0.001,0.01
16,5,13580.39,11431.524,0.001,0
16,9,91743.568,8262.389,0.001,0
16,1,77285.87700000001,22726.037,0.001,0
16,10,100000.0,0.0,0.001,0
5,16,19108.266,5891.734,0.001,0.01
5,8,19340.59,5656.28,0.271,0.11
9,16,82944.808,17043.278,0.001,0.07
9,15,24517.481,482.76,0.319,0.01
9,8,25000.0,0.0,0.294,0
10,16,97997.2,2001.799,0.001,0.01
10,17,91882.24,8123.72,0.38,0
10,11,21847.16,3151.264,0.193,0.01
10,3,99547.04,452.96,0.393,0.01
10,12,95518.08,4485.637,0.233,0
2,13,99761.6,238.4,0.297,0.01
2,7,93920.8,6079.2,0.151,0.01
2,23,25000.0,0.0,1.037,0
2,4,97508.72,2492.526,0.239,0.01
2,18,22806.72,2192.184,0.001,0.01
2,12,78889.68,21105.727,76.403,0
23,2,24868.574,131.36,1.036,0.01
23,17,24928.204,71.76,0.308,0.01
12,2,100000.0,0.0,76.403,0
12,10,91088.296,8916.16,0.233,0.01
12,22,99422.169,577.831,2.303,0.01
17,13,98515.96,1478.08,0.275,0.4
17,7,80969.72,19012.4,0.28,0.09
17,23,24916.56,83.482,0.309,0.01
17,20,98259.68,1739.45,0.319,0.01
17,10,100000.0,0.0,0.38,0
8,9,17341.16,7660.97,0.294,0
8,5,24952.32,47.656,0.271,0.01
14,13,1114.6399999999999,435.36,0.437,0.01
14,3,1108.96,441.04,0.443,0.01
22,20,24946.387,53.613,0.412,0.01
22,12,98832.424,1167.576,2.303,0.01
