node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1549.76,0.24,0.616,0.01
19,13,24666.167,339.281,0.326,0
19,7,24797.323,202.576,0.001,0.01
6,19,1550.0,0.0,0.616,0
6,7,1442.827,107.066,0.001,0.01
13,19,24565.788,434.863,0.326,0.01
13,2,97268.457,2733.4,0.236,0
13,17,97817.046,2187.81,1.126,0
13,14,1294.104,255.896,0.782,0.01
15,20,17434.012,7562.214,0.868,0.01
15,9,22650.499,2353.101,1.948,0
20,15,22663.561,2331.657,0.868,0.25
20,17,97021.247,2978.753,1.818,0.01
20,22,20469.566,4530.434,0.218,0.01
7,19,24904.783,95.265,0.001,0.01
7,21,99440.878,564.506,0.001,0
7,2,98750.898,1253.799,0.001,0
7,6,1389.401,160.759,0.001,0.01
7,17,98637.204,1361.436,0.001,0.01
7,1,99571.737,429.12,0.001,0.01
21,7,98870.748,1124.431,0.001,0.52
21,18,24251.047,749.327,1.834,0.01
21,3,99970.289,29.755,0.889,0.01
18,21,24625.456,374.357,1.834,0.01
18,2,23668.289,1331.047,0.227,0.01
11,3,24952.223,47.872,0.001,0.01
11,10,17465.085,7540.25,0.001,0.08
3,11,23802.997,1200.558,0.001,0
3,21,98999.98,1004.467,0.89,0
3,1,99690.305,310.16,1.359,0.01
3,14,1252.446,297.554,0.6,0.01
3,10,99571.523,428.477,1.027,0.01
1,3,99493.4,505.841,1.359,0.01
1,16,96126.0,3874.297,1.767,0
1,7,98843.76,1153.932,0.001,0.01
4,16,98840.12,1158.724,1.187,0.01
4,2,90019.082,9982.851,1.372,0
16,4,91229.113,8767.745,1.187,0.14
16,5,21042.273,3953.756,5.744,0.15
16,9,97759.561,2240.439,1.032,0.01
16,1,98763.789,1239.92,1.767,0.01
16,10,99999.761,0.24,1.109,0.01
5,16,17182.145,7825.842,5.744,0
5,8,24286.584,713.772,0.477,0.01
9,16,98615.474,1384.526,1.032,0.01
9,15,17435.613,7571.936,1.948,0.01
9,8,23906.64,1094.451,0.534,0.01
10,16,97946.64,2056.231,1.109,0
10,17,97565.771,2430.588,1.323,0.01
10,11,23827.639,1170.608,0.001,0.01
10,3,99506.061,493.939,1.027,0.01
10,12,93180.07,6822.475,0.697,0
2,13,98312.183,1690.344,0.236,0.01
2,7,98852.921,1142.275,0.001,0.52
2,23,24952.223,47.824,0.651,0.01
2,4,95121.236,4877.685,1.372,0.12
2,18,24340.179,660.15,0.227,0.01
2,12,91787.916,8214.331,1.293,0.07
23,2,23388.064,1610.329,0.651,0.01
23,17,25000.0,0.0,0.75,0
12,2,95943.154,4052.802,1.293,0.01
12,10,99030.22,970.265,0.697,0.01
12,22,99375.21,624.479,1.637,0.01
17,13,99488.718,511.537,1.126,0.01
17,7,99732.469,267.798,0.001,0.01
17,23,23412.648,1588.144,0.75,0.01
17,20,97437.646,2562.354,1.818,0.01
17,10,97213.121,2797.004,1.323,0
8,9,24042.116,956.929,0.534,0.01
8,5,21270.539,3733.546,0.477,0
14,13,1186.9850000000001,363.015,0.782,0.01
14,3,1508.342,41.658,0.6,0.01
22,20,24809.516,190.484,0.218,0.01
22,12,95356.60800000001,4645.709,1.637,0.01
