node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.644,0
19,13,24189.44,810.155,2.008,0.01
19,7,24916.56,83.398,0.27,0.01
6,19,1550.0,0.0,0.644,0
6,7,1389.16,160.92,1.751,0.01
13,19,25000.0,0.0,2.008,0
13,2,96604.258,3395.742,0.001,0.01
13,17,96675.742,3330.215,11.058,0
13,14,948.101,601.899,1.149,0.01
15,20,22378.671,2633.243,0.345,0
15,9,21294.493,3705.507,0.342,0.01
20,15,21098.150999999998,3901.849,0.344,0.01
20,17,96854.693,3145.307,1.275,0.01
20,22,24934.473,65.527,0.599,0.01
7,19,24547.266,452.96,0.27,0.01
7,21,98360.76,1637.602,0.093,0.01
7,2,89164.48,10836.062,0.001,0
7,6,1382.88,167.036,1.751,0.01
7,17,98522.419,1477.581,0.179,0.01
7,1,99773.28,226.607,0.728,0.01
21,7,99065.215,935.72,0.093,0.01
21,18,22451.668,2549.605,0.082,0.01
21,3,99416.264,584.028,0.001,0.01
18,21,24958.061,41.918,0.082,0.01
18,2,22432.284,2567.716,0.891,0.01
11,3,24916.602,83.398,0.72,0.01
11,10,546.4269999999997,24447.616,1.647,0.02
3,11,3399.84,21612.074,0.72,0
3,21,96932.134,3066.334,0.001,0.01
3,1,99857.031,142.969,0.626,0.01
3,14,840.875,709.125,0.624,0.01
3,10,99999.76,0.24,0.589,0.01
1,3,82563.558,17442.399,0.626,0
1,16,99999.76,0.24,0.773,0.01
1,7,88937.811,11073.68,0.728,0
4,16,81509.405,18502.509,0.181,0
4,2,91445.717,8560.24,0.001,0
16,4,93816.612,6177.431,0.181,0.1
16,5,12847.676,12152.324,0.001,0.01
16,9,95383.308,4616.692,0.001,0.01
16,1,82301.689,17695.24,0.773,0.07
16,10,100000.0,0.0,0.859,0
5,16,18006.217,6993.783,0.001,0.01
5,8,19662.269,5331.774,1.638,0.11
9,16,84940.41,15059.59,0.001,0.01
9,15,22235.942,2752.144,0.342,0.43
9,8,24946.387,53.613,1.729,0.01
10,16,100000.0,0.0,0.859,0
10,17,97271.684,2728.316,3.752,0.01
10,11,25000.0,0.0,1.647,0
10,3,96116.022,3883.978,0.589,0.01
10,12,66616.852,33383.148,1.872,0.01
2,13,99362.599,631.444,0.001,0.93
2,7,97962.699,2044.28,0.001,0
2,23,23171.194,1829.72,0.001,0.01
2,4,77661.169,22320.96,0.001,0.08
2,18,22849.515,2150.485,0.891,0.01
2,12,96378.131,3627.826,0.001,0
23,2,24958.04,41.939,0.001,0.01
23,17,23188.826,1811.174,0.232,0.01
12,2,85673.363,14332.594,0.001,0
12,10,98695.412,1304.588,1.872,0.01
12,22,98081.839,1918.161,1.155,0.01
17,13,99183.888,816.112,11.058,0.01
17,7,99320.9,679.1,0.179,0.01
17,23,24976.172,23.828,0.232,0.01
17,20,95907.526,4092.474,1.275,0.01
17,10,87764.278,12235.722,3.752,0.01
8,9,17708.606,7303.308,1.729,0
8,5,25000.0,0.0,1.638,0
14,13,954.298,595.702,1.149,0.01
14,3,1550.0,0.0,0.624,0
22,20,24511.524,488.476,0.598,0.01
22,12,99380.47,619.53,1.155,0.01
