node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.113,0
19,13,24720.02,280.4,0.466,0.01
19,7,24166.017,835.235,0.261,0.01
6,19,1543.8,6.197,0.114,0.01
6,7,1376.92,173.253,0.001,0.01
13,19,24480.721,518.501,0.466,0.01
13,2,93365.846,6631.507,0.886,0.09
13,17,98818.739,1181.853,4.007,0.01
13,14,4.5750000000000455,1544.652,883.552,0.01
15,20,15119.34,9879.64,0.426,0.06
15,9,24773.407,226.82,0.102,0.01
20,15,24695.495,304.352,0.426,0.01
20,17,94976.657,5025.859,0.521,0.01
20,22,19475.516,5524.484,0.844,0.01
7,19,24826.747,172.994,0.261,0.01
7,21,99194.595,811.778,0.372,0
7,2,99128.969,865.498,0.089,0.68
7,6,1233.804,315.88,0.001,0.01
7,17,93437.437,6553.911,0.402,0.18
7,1,99570.45,434.645,0.001,0
21,7,98549.544,1461.662,0.373,0
21,18,23019.059,1980.941,0.704,0.01
21,3,99480.701,506.6,9.847,2.3
18,21,24534.655,465.345,0.704,0.01
18,2,23126.686999999998,1874.251,0.112,0.01
11,3,15384.016,9631.36,0.37,0
11,10,25000.0,0.0,0.136,0
3,11,21888.64,3110.065,0.37,0.19
3,21,96709.84,3289.134,9.847,0.18
3,1,99409.72,595.644,0.001,0
3,14,900.36,649.965,0.126,0.01
3,10,80475.04000000001,19522.801,0.001,0.06
1,3,89163.636,10841.24,0.001,0.05
1,16,100000.0,0.0,0.001,0
1,7,99999.76,0.24,0.001,0.01
4,16,98830.671,1169.915,1.475,0.01
4,2,82120.0,17871.047,5.491,0.1
16,4,86462.173,13537.017,1.475,0
16,5,13527.431,11466.827,1.109,0.01
16,9,91685.008,8314.992,0.358,0.01
16,1,99540.15,464.655,0.001,0
16,10,99999.76,0.24,0.764,0.01
5,16,11928.569,13072.008,1.109,0.05
5,8,19302.503,5694.647,0.001,0.01
9,16,100000.0,0.0,0.358,0
9,15,14983.856,10018.049,0.101,0
9,8,24999.76,0.24,0.001,0.01
10,16,80477.199,19530.416,0.764,0.06
10,17,95700.69,4297.646,1.688,0.14
10,11,20897.229,4094.942,0.135,0.29
10,3,99999.76,0.24,0.001,0.01
10,12,90846.583,9157.998,0.176,0.01
2,13,95881.182,4116.757,0.886,0.01
2,7,92759.419,7254.855,0.089,0
2,23,24963.946,36.018,0.749,0.01
2,4,95600.641,4403.123,5.491,0
2,18,23238.918,1760.2,0.112,0.01
2,12,87990.225,12003.764,0.001,0.01
23,2,24946.333,53.721,0.75,0.01
23,17,24964.222,35.796,0.962,0.01
12,2,94738.018,5264.617,0.001,0.01
12,10,97464.464,2534.267,0.175,0.01
12,22,98657.658,1342.342,0.299,0.01
17,13,96131.878,3866.186,4.007,0.01
17,7,98573.18,1432.072,0.402,0
17,23,24952.032,47.944,0.962,0.01
17,20,99193.951,805.646,0.521,0.01
17,10,87679.84,12319.76,1.688,0
8,9,24821.111,179.069,0.001,0.01
8,5,17456.588,7547.187,0.001,0.01
14,13,1323.167,226.947,883.552,0.01
14,3,142.4960000000001,1412.76,0.126,0
22,20,24677.838,322.162,0.844,0.01
22,12,93813.293,6186.707,0.298,0.01
