node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1543.803,6.197,0.314,0.01
19,13,24338.531,661.469,0.001,0.01
19,7,24880.62,119.38,0.138,0.01
6,19,1550.0,0.0,0.314,0
6,7,1389.16,160.84,0.499,0.01
13,19,24249.415,750.585,0.001,0.01
13,2,94334.87299999999,5662.298,0.001,0.01
13,17,98773.467,1226.533,0.691,0.01
13,14,1496.387,53.613,1.111,0.01
15,20,24827.333,172.754,0.063,0.01
15,9,24892.827,107.173,0.154,0.01
20,15,25000.0,0.0,0.063,0
20,17,99207.476,792.128,0.345,0.01
20,22,24570.855,429.145,0.439,0.01
7,19,24970.215,29.785,0.138,0.01
7,21,97849.515,2155.365,0.121,0
7,2,94400.4,5596.803,0.2,0.01
7,6,1359.375,190.625,0.499,0.01
7,17,99124.318,875.245,0.493,0.01
7,1,99737.891,262.24,0.481,0.01
21,7,96558.322,3443.398,0.121,0.01
21,18,24844.955,155.122,0.7,0.01
21,3,99845.195,154.883,0.377,0.01
18,21,22587.406,2411.389,0.7,0.01
18,2,25000.0,0.0,0.466,0
11,3,19837.602,5159.02,0.387,0.12
11,10,17176.144,7827.766,0.456,0.01
3,11,24999.76,0.24,0.387,0.01
3,21,99999.76,0.24,0.376,0.01
3,1,97944.588,2056.44,0.399,0.01
3,14,257.326,1292.674,0.342,0.01
3,10,95025.887,4974.113,0.369,0.01
1,3,99624.28,375.532,0.399,0.01
1,16,88598.28,11396.284,0.395,0
1,7,100000.0,0.0,0.481,0
4,16,94129.311,5858.781,0.001,0.2
4,2,100000.0,0.0,0.001,0
16,4,98547.213,1452.787,0.001,0.01
16,5,18123.077,6880.36,0.359,0.01
16,9,86704.615,13295.385,12.282,0.01
16,1,100000.0,0.0,0.395,0
16,10,70825.175,29189.405,0.459,0.01
5,16,17166.277000000002,7829.81,0.359,0.01
5,8,24999.76,0.24,116.742,0.01
9,16,83947.89199999999,16052.108,12.282,0.01
9,15,24767.792,232.208,0.154,0.01
9,8,19879.52,5126.434,0.805,0
10,16,90420.87,9580.3,0.459,0
10,17,91415.692,8562.158,0.369,0.21
10,11,15337.711,9663.417,0.455,0
10,3,100000.0,0.0,0.368,0
10,12,68749.465,31250.535,0.39,0.01
2,13,98404.316,1596.482,0.001,0.01
2,7,98785.375,1209.275,0.2,0.49
2,23,24964.276,35.742,0.001,0.01
2,4,94349.61,5644.436,0.001,0.11
2,18,20611.868000000002,4390.325,0.466,0.01
2,12,94040.0,5962.979,0.568,0.01
23,2,24916.602,83.357,0.001,0.01
23,17,24982.129,17.862,0.001,0.01
12,2,85434.843,14563.836,0.568,0
12,10,97182.089,2817.911,0.391,0.01
12,22,98462.849,1537.151,0.317,0.01
17,13,100000.0,0.0,0.691,0
17,7,96659.78,3347.846,0.493,0
17,23,24970.23,29.785,0.001,0.01
17,20,99124.755,875.682,0.345,0.01
17,10,88056.184,11955.742,0.37,0
8,9,18652.747,6347.253,0.805,0.01
8,5,24958.322,41.699,116.742,0.01
14,13,960.255,589.745,1.111,0.01
14,3,1544.043,5.957,0.342,0.01
22,20,24761.479,238.521,0.439,0.01
22,12,98998.981,1001.019,0.317,0.01
