node1,node2,available_bandwidth,throughput,delay,packet_loss
19,6,1550.0,0.0,0.001,0
19,13,25000.0,0.0,0.001,0
19,7,25000.0,0.0,0.001,0
6,19,1550.0,0.0,0.001,0
6,7,1550.0,0.0,0.133,0
13,19,25000.0,0.0,0.001,0
13,2,100000.0,0.0,0.641,0
13,17,100000.0,0.0,1.557,0
13,14,1550.0,0.0,0.902,0
15,20,25000.0,0.0,0.001,0
15,9,25000.0,0.0,0.001,0
20,15,25000.0,0.0,0.001,0
20,17,99999.761,0.239,1.402,0.01
20,22,24999.761,0.239,0.419,0.01
7,19,25000.0,0.0,0.001,0
7,21,99999.761,0.239,0.001,0.01
7,2,99999.761,0.239,0.287,0.01
7,6,1549.761,0.24,0.133,0.01
7,17,100000.0,0.0,0.808,0
7,1,99999.761,0.24,0.364,0.01
21,7,100000.0,0.0,0.001,0
21,18,25000.0,0.0,0.001,0
21,3,100000.0,0.0,0.421,0
18,21,24999.761,0.239,0.001,0.01
18,2,24999.761,0.239,0.267,0.01
11,3,24999.761,0.24,0.688,0.01
11,10,24999.761,0.24,0.842,0.01
3,11,25000.0,0.0,0.688,0
3,21,100000.0,0.0,0.42,0
3,1,100000.0,0.0,1.168,0
3,14,1549.76,0.24,1.232,0.01
3,10,99999.76,0.24,1.364,0.01
1,3,99999.76,0.24,1.168,0.01
1,16,99999.76,0.239,1.523,0.01
1,7,100000.0,0.0,0.364,0
4,16,100000.0,0.0,1.853,0
4,2,100000.0,0.0,1.538,0
16,4,100000.0,0.0,1.853,0
16,5,25000.0,0.0,0.001,0
16,9,100000.0,0.0,0.001,0
16,1,100000.0,0.0,1.523,0
16,10,100000.0,0.0,1.461,0
5,16,24999.761,0.239,0.001,0.01
5,8,24999.761,0.239,0.001,0.01
9,16,99999.761,0.239,0.001,0.01
9,15,25000.0,0.0,0.001,0
9,8,25000.0,0.0,0.001,0
10,16,99999.76,0.239,1.461,0.01
10,17,99999.76,0.239,0.549,0.01
10,11,25000.0,0.0,0.842,0
10,3,100000.0,0.0,1.364,0
10,12,100000.0,0.0,1.076,0
2,13,100000.0,0.0,0.641,0
2,7,100000.0,0.0,0.287,0
2,23,25000.0,0.0,1.256,0
2,4,100000.0,0.0,1.537,0
2,18,25000.0,0.0,0.267,0
2,12,100000.0,0.0,1.06,0
23,2,24999.76,0.239,1.257,0.01
23,17,24999.76,0.239,0.914,0.01
12,2,100000.0,0.0,1.06,0
12,10,100000.0,0.0,1.076,0
12,22,100000.0,0.0,1.37,0
17,13,100000.0,0.0,1.557,0
17,7,100000.0,0.0,0.809,0
17,23,25000.0,0.0,0.914,0
17,20,100000.0,0.0,1.402,0
17,10,100000.0,0.0,0.549,0
8,9,24999.761,0.239,0.001,0.01
8,5,25000.0,0.0,0.001,0
14,13,1550.0,0.0,0.902,0
14,3,1550.0,0.0,1.232,0
22,20,25000.0,0.0,0.419,0
22,12,100000.0,0.0,1.371,0
