node1,node2,free_bw,used_bw,pkloss,delay
1,3,99847.576332,152423.667646,0.0,2.312779
1,7,99327.838859,672161.141418,0.102669,1.65844
1,16,97585.553,2414446.99958,0.0,0.379205
2,4,91626.986488,8373013.512379,0.014286,1.49107
2,7,99528.504238,471495.761645,0.10989,1.626253
2,12,92698.152581,7301847.419219,0.018103,1.45793
2,13,97234.826018,2765173.982375,0.036075,1.635194
2,18,23841.17029,1158829.710449,0.03367,1.781821
2,23,24972.462946,27537.054133,0.0,1.626372
3,10,96161.063533,3838936.466639,0.0,0.797749
3,11,21095.908015,3904091.984893,0.0,1.113892
3,14,1528.439278,21560.721779,0.0,2.235651
3,21,99090.642048,909357.952161,0.0,0.763297
4,16,94102.875367,5897124.632816,0.058164,1.504302
5,8,21951.411834,3048588.166177,0.059067,0.966191
5,16,24563.765338,436234.662191,0.0,1.241922
6,7,1487.148133,62851.867394,0.0,1.067877
6,19,1452.473185,97526.814939,0.0,0.625134
7,17,99784.44381,215556.189677,0.0,0.566006
7,19,24965.756106,34243.894251,0.0,1.681209
7,21,99922.582963,77417.037348,0.0,1.614809
8,9,19472.662023,5527337.977339,0.031574,0.0
9,15,24966.340243,33659.756609,0.0,0.990152
9,16,90434.550063,9565449.937054,0.038008,0.536799
10,11,24991.458833,8541.166597,0.0,0.06485
10,12,96482.875031,3517124.968527,0.013434,0.951886
10,16,96413.853462,3586146.537977,0.0,0.6603
10,17,95154.286194,4845713.806127,0.013687,1.115203
12,22,99672.119513,327880.486781,0.0,1.657009
13,14,1268.759211,281240.788922,0.0,1.623154
13,17,97736.758708,2263241.292488,0.12805,0.925541
13,19,24575.063366,424936.634494,0.0,0.777245
15,20,24941.912547,58087.452791,0.0,1.095533
17,20,99686.109274,313890.725976,0.0,1.202464
17,23,24988.770457,11229.542593,0.0,2.086639
18,21,24491.345027,508654.972723,0.154799,2.593398
20,22,24956.336047,43663.953,0.0,1.795411
