node1,node2,free_bw,used_bw,pkloss,delay
1,3,99861.50128,138498.719646,0.0,2.663255
1,7,94606.608715,5393391.284648,0.0,3.920317
1,16,99140.895121,859104.878663,0.000575,4.790306
2,4,84223.370675,15776629.325431,0.000346,1.886845
2,7,87037.957328,12962042.671622,0.00532,2.4966
2,12,82987.936188,17012063.811923,0.0,3.437877
2,13,99786.959777,213040.223183,0.001557,2.255559
2,18,24457.155282,542844.717803,0.0,4.755855
2,23,23149.092016,1850907.983582,0.0,2.513289
3,10,92407.279493,7592720.50715,0.0,2.236962
3,11,16380.531895,8619468.105195,0.0,2.444386
3,14,695.708022,854291.977825,0.0,0.396609
3,21,97397.386874,2602613.126046,0.0,2.999425
4,16,89598.291153,10401708.847434,0.000331,0.229716
5,8,19452.025152,5547974.848087,0.000808,1.583695
5,16,12148.137578,12851862.422362,0.0,1.438379
6,7,1299.250703,250749.297163,0.0,3.839612
6,19,1542.125619,7874.38072,0.0,1.413226
7,17,86551.391752,13448608.248454,0.004015,3.236413
7,19,24256.403408,743596.591981,0.0,1.759768
7,21,95351.723572,4648276.428378,0.001942,1.565456
8,9,24923.728272,76271.727803,0.0,1.170993
9,15,24996.795297,3204.70306,0.0,6.804824
9,16,89274.936523,10725063.476592,0.0,2.129436
10,11,24592.299605,407700.394659,0.0,2.171993
10,12,94675.389575,5324610.425421,0.00035,1.62077
10,16,86647.339659,13352660.340919,0.000682,2.196312
10,17,83350.876816,16649123.184146,0.001777,2.336144
12,22,99163.750126,836249.874055,0.0,1.083493
13,14,1525.775287,24224.713483,0.0,1.384258
13,17,97612.98234,2387017.659644,0.000928,2.256393
13,19,24964.4328,35567.199962,0.0,0.652075
15,20,24880.370836,119629.164462,0.0,2.025485
17,20,99302.245503,697754.496943,0.0,2.596855
17,23,23135.040205,1864959.794773,0.0,1.828313
18,21,21498.388475,3501611.525419,0.0,2.839088
20,22,24939.010453,60989.547146,0.0,1.470089
