node1,node2,free_bw,used_bw,pkloss,delay
1,3,99018.595423,981404.576818,0.0,1.807094
1,7,96640.985798,3359014.201702,0.0,1.452923
1,16,99103.516247,896483.752545,0.0,1.895428
2,4,89072.830583,10927169.416753,0.0,1.052618
2,7,92200.396051,7799603.949316,0.0,1.123548
2,12,91189.617627,8810382.372921,0.0,1.695991
2,13,97333.583386,2666416.614346,0.0,0.703812
2,18,23310.557485,1689442.515261,0.0,1.676321
2,23,23933.706062,1066293.938351,0.0,2.037644
3,10,98483.129833,1516870.166914,0.0,2.190948
3,11,24993.210026,6789.974405,0.0,1.415253
3,14,1549.838703,161.297098,0.0,2.298832
3,21,99284.956354,715043.645783,0.0,2.317071
4,16,91163.659613,8836340.386611,0.0,1.972795
5,8,22109.395325,2890604.675313,0.0,2.134323
5,16,19176.887282,5823112.718224,0.0,1.17588
6,7,1549.798353,201.646795,0.0,2.966166
6,19,1430.400504,119599.49601,0.0,1.811862
7,17,95616.83123,4383168.770454,0.0,1.834512
7,19,24999.798353,201.646795,0.0,2.663255
7,21,98702.479501,1297520.499173,0.0,1.373172
8,9,24999.798396,201.604438,0.0,1.301289
9,15,24999.798396,201.604438,0.0,3.16453
9,16,94285.030741,5714969.259197,0.0,0.700474
10,11,20774.972587,4225027.413157,0.0,2.431512
10,12,97964.021101,2035978.899023,0.0,3.108025
10,16,97906.149754,2093850.245663,0.0,2.467036
10,17,96482.483691,3517516.308599,0.0,1.292348
12,22,98863.977835,1136022.165457,0.0,0.727415
13,14,1044.852823,505147.177419,0.0,0.974178
13,17,99661.680394,338319.605555,0.0,0.390172
13,19,24379.050274,620949.725989,0.0,2.049804
15,20,24720.239179,279760.820579,0.0,1.794219
17,20,99233.465015,766534.984867,0.0,1.061916
17,23,23799.488087,1200511.91318,0.0,2.850652
18,21,24856.612135,143387.865458,0.0,1.889706
20,22,24973.494522,26505.477946,0.0,2.962232
