node1,node2,free_bw,used_bw,pkloss,delay
1,3,99552.573226,447426.774291,0.0,1.802921
1,7,99458.095544,541904.456215,0.0,1.190782
1,16,99781.909892,218090.108231,0.0,2.167821
2,4,99929.110831,70889.168554,0.0,0.739098
2,7,99494.887155,505112.845037,0.0,2.284408
2,12,99967.193892,32806.107895,0.0,1.100898
2,13,99978.328145,21671.854718,0.0,2.043009
2,18,24985.996896,14003.104442,0.0,2.240419
2,23,24967.738244,32261.756003,0.0,2.286434
3,10,99402.678748,597321.251783,0.0,2.466083
3,11,24998.766339,1233.660542,0.0,2.247214
3,14,1549.838913,161.08734,0.0,2.73025
3,21,99257.294739,742705.260508,0.0,1.462102
4,16,99850.937159,149062.840842,0.0,0.0
5,8,24942.415303,57584.696703,0.0,1.733541
5,16,24860.942025,139057.974662,0.0,1.471758
6,7,1545.717582,4282.418097,0.0,2.643943
6,19,1549.79192,208.079876,0.0,1.282811
7,17,99433.916268,566083.731857,0.0,1.552582
7,19,24925.11855,74881.449786,0.0,1.845002
7,21,99603.439215,396560.785301,0.0,2.043843
8,9,24999.798641,201.359174,0.0,2.963662
9,15,24999.798632,201.367622,0.0,2.398968
9,16,99845.311855,154688.144979,0.0,2.618432
10,11,24764.462119,235537.880695,0.0,1.259565
10,12,99697.699471,302300.528568,0.0,1.712561
10,16,99850.242899,149757.10057,0.0,0.453115
10,17,99628.005034,371994.966021,0.0,2.134681
12,22,99799.49526,200504.740331,0.0,2.144933
13,14,1515.26677,34733.229914,0.0,1.626015
13,17,99740.757981,259242.019167,0.0,1.935482
13,19,24999.838906,161.094098,0.0,0.939608
15,20,24982.102446,17897.554254,0.0,2.192259
17,20,99909.233996,90766.003859,0.0,2.031207
17,23,24957.33915,42660.849943,0.0,2.468944
18,21,24729.020933,270979.066635,0.0,2.263069
20,22,24997.713231,2286.769024,0.0,1.598358
