node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798607,201.392968,0.0,1.160741
1,7,99999.838886,161.114374,0.0,1.243949
1,16,99999.758328,241.671562,0.0,1.651168
2,4,99999.838886,161.114374,0.0,1.684785
2,7,99999.838886,161.114374,0.0,1.436234
2,12,99999.838886,161.114374,0.0,1.391888
2,13,99999.798607,201.392968,0.0,0.507593
2,18,24999.838886,161.114374,0.0,1.730084
2,23,24999.838886,161.114374,0.0,1.461267
3,10,99999.798607,201.392968,0.0,1.891732
3,11,24999.798607,201.392968,0.0,0.454307
3,14,1549.798607,201.392968,0.0,0.793219
3,21,99999.798607,201.392968,0.0,0.983119
4,16,99999.798607,201.392968,0.0,1.130581
5,8,24999.798599,201.401419,0.0,1.350284
5,16,24999.838879,161.121135,0.0,1.1549
6,7,1549.798607,201.392968,0.0,2.489805
6,19,1549.798607,201.392968,0.0,2.581477
7,17,99999.838886,161.114374,0.0,0.609875
7,19,24999.838886,161.114374,0.0,1.480937
7,21,99999.838886,161.114374,0.0,0.803947
8,9,24999.758328,241.671563,0.0,0.668764
9,15,24999.758318,241.681702,0.0,1.286387
9,16,99999.798599,201.401419,0.0,1.336455
10,11,24999.798607,201.392968,0.0,0.965714
10,12,99999.798607,201.392968,0.0,1.498818
10,16,99999.758328,241.671562,0.0,1.133204
10,17,99999.758328,241.671562,0.0,1.389503
12,22,99999.838886,161.114374,0.0,2.214313
13,14,1549.798607,201.392968,0.0,77.601314
13,17,99999.798607,201.392968,0.0,1.28293
13,19,24999.798607,201.392968,0.0,0.858188
15,20,24999.798599,201.401419,0.0,1.238942
17,20,99999.838879,161.121135,0.0,1.26791
17,23,24999.838886,161.114374,0.0,0.944614
18,21,24999.838886,161.114374,0.0,1.588464
20,22,24999.838879,161.121135,0.0,1.593351
