node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798556,201.44368,0.0,1.716018
1,7,99999.838845,161.154944,0.0,1.655221
1,16,99999.758257,241.742561,0.0,1.251578
2,4,99999.838852,161.148183,0.0,2.085209
2,7,99999.838838,161.161708,0.0,1.678109
2,12,99999.838845,161.154945,0.0,0.878692
2,13,99999.838838,161.161708,0.0,0.464797
2,18,24999.838845,161.154945,0.0,1.223922
2,23,24999.838852,161.148183,0.0,0.194788
3,10,99999.798565,201.435226,0.0,1.646161
3,11,24999.798548,201.452134,0.0,1.43683
3,14,1549.798556,201.44368,0.0,1.873136
3,21,99999.798548,201.452134,0.0,1.580477
4,16,99999.798565,201.435229,0.0,1.252294
5,8,24999.798565,201.435226,0.0,1.555443
5,16,24999.838845,161.154945,0.0,0.49901
6,7,1549.798565,201.435226,0.0,1.226783
6,19,1549.798573,201.426773,0.0,0.819445
7,17,99999.798565,201.435226,0.0,0.969291
7,19,24999.838845,161.154944,0.0,0.027657
7,21,99999.838838,161.161708,0.0,0.865817
8,9,24999.758268,241.732416,0.0,1.461983
9,15,24999.758278,241.722272,0.0,0.698566
9,16,99999.798548,201.452134,0.0,0.807643
10,11,24999.798556,201.443681,0.0,1.446724
10,12,99999.798573,201.426773,0.0,1.253843
10,16,99999.758268,241.732417,0.0,1.274347
10,17,99999.758278,241.722272,0.0,1.698017
12,22,99999.838859,161.141418,0.0,0.0
13,14,1549.838845,161.154944,0.0,1.201749
13,17,99999.798556,201.44368,0.0,4.791498
13,19,24999.838852,161.148181,0.0,0.55933
15,20,24999.838859,161.141418,0.0,0.855207
17,20,99999.798565,201.435226,0.0,1.1518
17,23,24999.838859,161.14142,0.0,0.967741
18,21,24999.838845,161.154945,0.0,1.381159
20,22,24999.838859,161.141418,0.0,2.349734
